1	TNFRSF25	6456985	6460432
1	TNFRSF25	6457233	6460432
1	PLEKHG5	6467562	6477570
1	NOL9	6525853	6554501
1	TAS1R1	6555373	6579583
1	TAS1R1	6555373	6579583
1	TAS1R1	6615433	6638894
1	ZBTB48	6580609	6589211
1	PHF13	6614066	6621636
1	THAP3	6625218	6634087
1	DNAJC11	6635674	6701799
1	VAMP3	7771383	7779644
1	PER3	7784877	7842754
1	UTS2	7847765	7853430
1	UTS2	7847765	7853002
1	TNFRSF9	7920834	7939993
1	PARK7	7962785	7985053
1	ERRFI1	8013209	8015618
1	RERE	8355086	8656296
1	DKFZp566H0824	-	-
1	ENO1	8861359	8874907
1	SLC2A7	9003299	9026344
1	SLC2A5	9037585	9069535
1	GPR157	9104418	9129026
1	H6PD	9244934	9264868
1	SPSB1	9355891	9367574
1	SLC25A33	9539691	9582500
1	PIK3CD	9710455	9727045
1	CLSTN1	9730507	9823732
1	CTNNBIP1	9850717	9872063
1	LZIC	9930398	9936618
1	NMNAT1	9972073	9982700
1	RBP7	9997258	10015831
1	UBE4B	10033670	10179955
1	KIF1B	10232328	10376586
1	KIF1B	10232328	10304646
1	PGD	10399117	10419748
1	APITD1-CORT	10430517	10451594
1	APITD1	10430517	10442404
1	APITD1	10493964	10502461
1	CORT	10450223	10451594
1	DFFA	10461489	10472457
1	DFFA	10463033	10472457
1	CASZ1	10647796	10693888
1	C1orf127	11007719	11024252
1	TARDBP	11013727	11022653
1	MASP2	11026884	11047206
1	MASP2	11044939	11047206
1	SRM	11054864	11059942
1	EXOSC10	11066717	11099830
1	MTOR	11107484	11259408
1	ANGPTL7	11189579	11195022
1	UBIAD1	11273531	11286130
1	FBXO2	11648693	11654339
1	FBXO44	11655835	11661304
1	FBXO44	11655835	11661272
1	FBXO6	11668658	11673850
1	MAD2L2	11674774	11680600
1	DRAXIN	11706258	11719695
1	AGTRAP	11736208	11750191
1	MTHFR	11790679	11803115
1	CLCN6	11806262	11840222
1	NPPA	11846008	11847683
1	NPPB	11857654	11858832
1	KIAA2013	11920314	11926236
1	PLOD1	11934779	11974807
1	MIIP	12021726	12031807
1	TNFRSF8	12063598	12142530
1	TNFRSF1B	12167091	12207019
1	DHRS3	12568339	12617347
1	C1orf158	12746430	12760950
1	PRAMEF1	12793227	12795995
1	PRAMEF2	12859009	12861778
1	PRDM2	13715605	13816546
1	PRDM2	13715605	13786526
1	KAZN	14598997	15114634
1	TMEM51-AS1	15319774	15351495
1	TMEM51	15215087	15219742
1	EFHD2	15409971	15428723
1	CTRC	15438464	15446588
1	CELA2A	15456753	15472006
1	CASP9	15492942	15524199
1	CASP9	15492942	15518277
1	AGMAT	15573650	15584966
1	RSC1A1	15659868	15661721
1	SLC25A34	15736485	15739405
1	FBLIM1	15764983	15784660
1	SPEN	15848067	15939426
1	ZBTB17	15941968	15948494
1	C1orf64	16004303	16006345
1	CLCNKA	16022619	16033657
1	CLCNKB	16044492	16056915
1	EPHA2	16125214	16155931
1	ARHGEF19	16198586	16209053
1	RSG1	16232047	16236741
1	SPATA21	16398764	16431370
1	NECAP2	16440761	16458889
1	MFAP2	16974919	16978272
1	ATP13A2	16986220	17011737
1	SDHB	17018880	17054018
1	PADI2	17069043	17119370
1	PADI1	17205217	17244242
1	PADI3	17249137	17283078
1	PADI4	17308222	17363754
1	RCC2	17409089	17438513
1	ARHGEF10L	17580595	17697379
1	ACTL8	17823008	17826518
1	IGSF21	18108128	18378325
1	KLHDC7A	18480981	18483314
1	PAX7	18631603	18736038
1	TAS1R2	18839598	18859659
1	ALDH4A1	18872844	18902522
1	UBR4	19074831	19210247
1	EMC1	19219302	19251508
1	MRTO4	19251835	19258829
1	AKR7L	-	-
1	AKR7A3	19282730	19288708
1	AKR7A2	19304224	19312123
1	PQLC2	19317677	19328642
1	NBL1	19655030	19657128
1	HTR6	19665753	19679367
1	TMCO4	19683039	19780757
1	RNF186	19814417	19815100
1	PLA2G2E	19920306	19923558
1	PLA2G2A	19975700	19978772
1	PLA2G5	20084830	20090691
1	PLA2G2D	20114113	20119497
1	PLA2G2F	20139427	20148400
1	UBXN10	20190561	20191403
1	VWA5B1	20408122	20421071
1	CAMK2N1	20483648	20485378
1	MUL1	20500689	20508023
1	FAM43B	20552973	20553962
1	CDA	20589129	20618567
1	PINK1	20633548	20650690
1	DDOST	20652378	20661400
1	KIF17	20664583	20717705
1	EIF4G3	20807318	21002741
1	ECE1	21219954	21290413
1	NBPF3	21445086	21483385
1	ALPL	21554081	21577647
1	RAP1GAP	21597719	21620031
1	CELA3B	21977039	21989278
1	CELA3A	22001674	22012466
1	CDC42	22078478	22091516
1	CDC42	22078478	22090031
1	WNT4	22120049	22142921
1	ZBTB40	22489948	22526395
1	EPHA8	22563635	22601740
1	C1QA	22637616	22639406
1	C1QC	22644023	22647782
1	C1QB	22659456	22661385
1	EPHB2	22710982	22913569
1	EPHB2	22710982	22913569
1	HTR1D	23193085	23194218
1	HNRNPR	23310453	23341007
1	ZNF436	23361968	23368004
1	ZNF436-AS1	23695790	23696170
1	ASAP3	23429855	23484132
1	E2F2	23509879	23530792
1	ID3	23558959	23559425
1	RPL11	23691823	23696372
1	TCEB3	23743425	23759572
1	PITHD1	23778515	23787375
1	LYPLA2	23792682	23794731
1	GALE	23795948	23799006
1	HMGCL	23802462	23825414
1	FUCA1	23845714	23868285
1	CNR2	23874534	23875616
1	PNRC2	23961457	23961876
1	IL22RA1	24120804	24143081
1	IFNLR1	24157129	24187247
1	IFNLR1	24157129	24187247
1	IFNLR1	24157826	24187247
1	GRHL3	24323085	24354487
1	GRHL3	24319551	24364370
1	STPG1	24358542	24401365
1	RCAN3	24514372	24535276
1	SRRM1	24643326	24672285
1	CLIC4	24745553	24840936
1	RUNX3	24902121	24929867
1	SYF2	25223265	25232466
1	SYF2	25223265	25232466
1	RSRP1	25242588	25246962
1	RSRP1	-	-
1	RHD	25272547	25328923
1	RHD	-	-
1	TMEM50A	25340486	25360704
1	MAN1C1	25617797	25783788
1	AUNIP	25834992	25859356
1	PAQR7	25862798	25863838
1	C1orf215	26083771	26084391
1	STMN1	25901015	25904675
1	PAFAH2	25961988	25990815
1	EXTL1	26022646	26035346
1	SLC30A2	26039159	26045895
1	TRIM63	26051872	26067493
1	PDIK1L	26114308	26122576
1	ZNF593	26169983	26170715
1	CNKSR1	26177547	26189547
1	CEP85	26239783	26277292
1	SH3BGRL3	26280155	26281122
1	ZNF683	26361650	26368570
1	LIN28A	26410891	26426457
1	DHDDS	26432945	26469130
1	DHDDS	26432945	26469130
1	HMGN2	26472612	26475147
1	RPS6KA1	26529920	26574200
1	ARID1A	26696403	26780755
1	ARID1A	26707036	26786232
1	PIGV	26790815	26797843
1	SFN	26863212	26863958
1	GPN2	26879676	26890095
1	GPATCH3	26891009	26900441
1	NR0B2	26911844	26913939
1	NUDC	26921848	26946180
1	KDF1	26950068	26952379
1	FAM46B	27005943	27012669
1	SLC9A1	27100306	27154333
1	WDTC1	27261054	27306382
1	TMEM222	27322197	27335465
1	SYTL1	27345334	27353851
1	MAP3K6	27355390	27366596
1	FCN3	27369235	27374817
1	FCN3	27369235	27374817
1	CD164L2	27380046	27383238
1	GPR3	27393798	27394790
1	WASF2	27408188	27428889
1	FGR	27612913	27623915
1	IFI6	27666380	27669313
1	IFI6	27666380	27669313
1	IFI6	27666380	27669313
1	FAM76A	27726080	27760580
1	STX12	27773307	27822328
1	PPP1R8	27830835	27850445
1	PPP1R8	27841168	27850445
1	PPP1R8	27847062	27850445
1	RPA2	27892162	27914442
1	XKR8	27960069	27967199
1	EYA3	27974465	28058025
1	EYA3	28008998	28068678
1	PTAFR	28149992	28151020
1	ATPIF1	28236183	28237977
1	ATPIF1	28236183	28237796
1	SESN2	28259847	28280801
1	MED18	28330662	28334969
1	RCC1	28529866	28538006
1	TRNAU1AP	28553110	28577635
1	RAB42	28593799	28594116
1	TAF12	28603538	28622080
1	GMEB1	28683612	28714772
1	GMEB1	28683612	28714772
1	OPRD1	28812383	28863282
1	EPB41	28987437	29115796
1	EPB41	28993488	29115796
1	EPB41	28993488	29115796
1	SRSF4	29148409	29181751
1	PTPRU	29236644	29325660
1	PTPRU	29236644	29325660
1	MATN1	30713581	30723550
1	LAPTM5	30733827	30757744
1	PUM1	30933210	31059565
1	NKAIN1	31181702	31239546
1	SNRNP40	31260071	31296750
1	ZCCHC17	31310098	31364192
1	FABP3	31365885	31373013
1	TINAGL1	31577148	31586978
1	HCRTR1	31619192	31626979
1	PEF1	31630612	31644863
1	ADGRB2	32193020	32222821
1	SPOCD1	31790602	31815332
1	PTP4A2	31908851	31919064
1	PTP4A2	32374501	32384665
1	KHDRBS1	32013995	32042623
1	TMEM39B	32073047	32102672
1	KPNA6	32108130	32170893
1	TXLNA	32180345	32195194
1	CCDC28B	32201935	32205247
1	IQCC	32205681	32208081
1	TMEM234	32216852	32222321
1	EIF3I	32222441	32231195
1	FAM167B	32247421	32248600
1	LCK	32274329	32285715
1	HDAC1	32292169	32333043
1	MARCKSL1	32334596	32336032
1	TSSK3	32362701	32364255
1	BSDC1	32366621	32394413
1	ZBTB8	-	-
1	ZBTB8OS	32621861	32650564
1	RBBP4	32651306	32679704
1	SYNC	32681849	32702659
1	YARS	32775980	32817243
1	FNDC5	32864293	32870745
1	HPCA	32888898	32893861
1	TMEM54	32894804	32901237
1	RNF19B	32936805	32964684
1	AK2	33010828	33036827
1	AK2	33013180	33036827
1	AZIN2	33082249	33120181
1	TRIM62	33147176	33181431
1	ZNF362	33270574	33299045
1	PHC2	33324864	33375538
1	PHC2	33324864	33334241
1	CSMD2	33519517	34165812
1	C1orf94	34197474	34218760
1	GJB5	34757330	34758151
1	GJB4	34761254	34762054
1	GJB3	34784762	34785574
1	MGC14276	35111534	35112088
1	ZMYM6	34987103	35030638
1	SFPQ	35184455	35193048
1	ZMYM4	35269046	35419676
1	KIAA0319L	35434893	35554490
1	KIAA0319L	35679205	35792678
1	NCDN	35558190	35565662
1	TFAP2E	35573577	35594675
1	PSMB2	35603266	35641431
1	C1orf216	35715631	35716320
1	CLSPN	35736495	35769869
1	AGO4	35808416	35853604
1	AGO1	35883421	35919606
1	AGO3	35931426	36055744
1	AGO3	36004384	36055744
1	TEKT2	36084921	36088185
1	ADPRHL2	36088904	36093385
1	COL8A2	36097568	36100241
1	TRAPPC3	36137202	36149377
1	THRAP3	36282563	36304016
1	EVA1B	36322294	36323036
1	STK40	36341754	36361331
1	LSM10	36393757	36394128
1	OSCP1	36418138	36450368
1	OSCP1	36428319	36450368
1	MRPS15	36455787	36464274
1	CSF3R	36466095	36479495
1	CSF3R	36466356	36479495
1	CSF3R	36466356	36479495
1	CSF3R	36932064	36945096
1	GRIK3	36801850	37034107
1	ZC3H12A	37475496	37483610
1	MEAF6	37494098	37514745
1	SNIP1	37537747	37554228
1	DNALI1	37556928	37565060
1	GNL2	37566854	37595821
1	RSPO1	-	-
1	C1orf109	37683122	37689879
1	CDCA8	37692690	37708365
1	EPHA10	37761366	37765065
1	MANEAL	37795775	37800202
1	C1orf122	37808404	37809072
1	SF3A3	37958185	37989964
1	UTP11	38012802	38023627
1	RRAGC	38839552	38859645
1	MYCBP	38864669	38873304
1	GJA9	38874550	38876097
1	AKIRIN1	38991380	39004054
1	NDUFS5	39028724	39034495
1	MACF1	39084218	39485793
1	MACF1	39796940	39951465
1	BMP8A	39491991	39525797
1	PABPC4	39561697	39575950
1	HEYL	39626506	39639624
1	NT5C1A	39659120	39672037
1	HPCAL4	39682535	39684602
1	PPIE	39738900	39763741
1	PPIE	39738900	39753354
1	BMP8B	39760418	39788484
1	OXCT2	39769701	39771254
1	MFSD2A	39955292	39969567
1	PPT1	40074060	40097237
1	RLF	40161399	40240446
1	ZMPSTE24	40258271	40292668
1	COL9A2	40301181	40317196
1	SMAP2	40374120	40422100
1	ZFP69B	40450961	40463588
1	EXO5	40514544	40515665
1	ZNF684	40533166	40547459
1	NFYC	40738843	40770827
1	KCNQ4	40784093	40838522
1	KCNQ4	41249765	41304194
1	CITED4	40861572	40862126
1	CTPS1	40983290	41010244
1	SLFNL1	41016105	41020659
1	SCMH1	41028193	41159729
1	EDN2	41479408	41484600
1	HIVEP3	41510450	41584796
1	GUCA2B	42153450	42155595
1	GUCA2A	42162905	42164711
1	RIMKLA	42380934	42414973
1	ZMYND12	42430735	42455996
1	PFDN6L	-	-
1	PPIH	42658446	42667418
1	YBX1	42682565	42701014
1	CLDN19	42735085	42740062
1	P3H1	42746696	42766970
1	C1orf50	42767311	42775393
1	SVBP	42807413	42816543
1	ERMAP	42830448	42843231
1	ZNF691	42850958	42851812
1	SLC2A1	42927040	42958650
1	EBNA1BP2	43164442	43172117
1	CFAP57	43172753	43210083
1	TMEM125	43272722	43273381
1	C1orf210	43282784	43283269
1	TIE1	43301071	43322721
1	MPL	43337848	43352771
1	CDC20	43359215	43363128
1	ELOVL1	43363915	43365608
1	MED8	43384449	43389763
1	MED8	43385041	43389763
1	HYI	43451309	43453792
1	PTPRF	43545075	43622002
1	PTPRF	43545075	43622002
1	KDM4A	43653175	43704369
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930220
1	ST3GAL3	43736262	43930201
1	ST3GAL3	43736262	43930201
1	ARTN	43935656	43936764
1	ARTN	43935656	43936764
1	IPO13	43947600	43967681
1	DPH2	43970175	43972538
1	ATP6V0B	43975040	43978006
1	B4GALT2	43981160	43990447
1	CCDC24	43991878	43996159
1	KLF17	44118907	44130755
1	DMAP1	44213753	44220617
1	RNF220	44412097	44650774
1	TMEM53	44654558	44674390
1	KIF2C	44739932	44767178
1	RPS8	44775596	44778684
1	BEST4	44784209	44787704
1	PLK3	44800463	44805677
1	PTCH2	44822414	44842931
1	EIF2B3	44850950	44981167
1	UROD	45012265	45015497
1	HPDL	45327148	45328263
1	MUTYH	45329305	45340253
1	TOE1	45340252	45343701
1	PRDX1	45511328	45519042
1	AKR1A1	45561794	45569955
1	NASP	45584146	45618140
1	NASP	45584146	45618140
1	NASP	46056902	46083812
1	CCDC17	45858533	45861331
1	GPBP1L1	45628255	45659086
1	PIK3R3	46043672	46131951
1	TSPAN1	46181107	46185532
1	POMGNT1	46189269	46197820
1	RAD54L	46248405	46278281
1	LRRC41	46278864	46303321
1	NSUN4	46340826	46361845
1	FAAH	46394348	46413574
1	DMBX1	46507010	46512493
1	KNCN	46785584	46785994
1	MKNK1	46558574	46594145
1	MOB3C	46609654	46615075
1	MOB3C	46609654	46613320
1	ATPAF1	46635775	46668390
1	CYP4B1	46799081	46818813
1	CYP4A11	46930114	46941432
1	CYP4X1	47023817	47050173
1	CYP4Z1	47067490	47117933
1	PDZK1IP1	47183970	47189931
1	TAL1	47219719	47225887
1	STIL	47251135	47310318
1	CMPK1	47333945	47376744
1	FOXE3	47416315	47417274
1	SPATA6	48298712	48472007
1	BEND5	48727885	48776830
1	ELAVL4	50109189	50201177
1	FAF1	50441439	50959810
1	CDKN2C	50970368	50974269
1	RNF11	51236756	51271321
1	EPS15	51356699	51519230
1	OSBPL9	51729974	51787788
1	NRDC	51789235	51878614
1	RAB3B	51919926	51977116
1	TXNDC12	52020932	52055095
1	KTI12	52032696	52033760
1	ZFYVE9	52233206	52346220
1	ZFYVE9	52233206	52346220
1	ZFYVE9	52698878	52729554
1	ORC1	52373180	52402222
1	PRPF38A	52404749	52416689
1	PRPF38A	52650836	52654949
1	GPX7	52602409	52608424
1	COA7	52687719	52698325
1	ECHDC2	52896519	52921672
1	SCP2	52927396	53050703
1	PODN	53062219	53082160
1	SLC1A7	53088008	53142448
1	CPT2	53196943	53213594
1	C1orf123	53214658	53220574
1	MAGOH	53227044	53238447
1	LRP8	53247017	53327911
1	LRP8	53247017	53327911
1	LRP8	53247017	53327911
1	DMRTB1	53459453	53466661
1	GLIS1	53506618	53594901
1	NDC1	53767969	53838260
1	YIPF1	53860063	53888936
1	LRRC42	53951999	53967938
1	TMEM59	54032149	54053187
1	TCEANC2	54054422	54096472
1	CDCP2	54139519	54152921
1	MRPL37	54200243	54218248
1	SSBP3	54227130	54406007
1	SSBP3	54227130	54406007
1	ACOT11	54548309	54634728
1	ACOT11	54548309	54609111
1	FAM151A	54609267	54623394
1	MROH7	54830620	54877852
1	TTC4	54715908	54741512
1	PARS2	54757733	54759160
1	TTC22	54785545	54801162
1	LEXM	54806116	54841675
1	DHCR24	54852232	54887118
1	TMEM61	54981065	54992102
1	BSND	54999186	55008627
1	PCSK9	55039837	55063583
1	PLPP3	56496550	56579015
1	PRKAA2	56645387	56707712
1	C8A	56854901	56917715
1	DAB1	57010694	57291029
1	OMA1	58480964	58539293
1	TACSTD2	58576184	58577155
1	JUN	58782074	58783069
1	FGGY	59321549	59762583
1	HOOK1	59815117	59872964
1	CYP2J2	59893650	59926745
1	C1orf87	59990672	60072642
1	NFIA	61082791	61455378
1	PATJ	62001152	62352509
1	PATJ	61762892	62160934
1	PATJ	62001152	62352509
1	L1TD1	62206628	62211371
1	KANK4	62238276	62281563
1	USP1	62439867	62450980
1	ANGPTL3	62597566	62604816
1	ATG4C	62803786	62864158
1	FOXD3	63323058	63324494
1	PGM1	63593488	63659674
1	ROR1	63774417	64178854
1	UBE2U	64204050	64244132
1	CACHD1	64470897	64691560
1	AK4	65148407	65226176
1	LEPROT	65420724	65431918
1	LEPR	65565565	65637014
1	PDE4B	65913314	66372677
1	TCTEX1D1	66754658	66777453
1	INSL5	66798012	66801220
1	WDR78	66814129	66924830
1	SLC35D1	67004339	67054012
1	IL23R	67168120	67259127
1	IL12RB2	67320368	67396088
1	SERBP1	67413206	67430299
1	GADD45A	67685494	67687773
1	DIRAS3	68046607	68047296
1	WLS	68126225	68232298
1	RPE65	68429775	68449904
1	DEPDC1	68476931	68496998
1	LRRC7	69760204	70121886
1	LRRC40	70145799	70205539
1	SRSF11	70221636	70250804
1	ANKRD13C	70262716	70354407
1	HHLA3	70354951	70366517
1	CTH	70411415	70439126
1	CTH	70411415	70439126
1	PTGER3	70852838	71047576
1	PTGER3	71328051	71513259
1	PTGER3	71328051	71513259
1	PTGER3	70952906	71047576
1	PTGER3	70953785	71047576
1	PTGER3	70971729	71047576
1	PTGER3	71012214	71047576
1	ZRANB2	71065073	71080994
1	ZRANB2	71065718	71080994
1	NEGR1	71407445	72282493
1	LRRIQ3	74419017	74421955
1	FPGT	74198239	74205831
1	TNNI3K	74235451	74543981
1	CRYZ	74706295	74724820
1	TYW3	74733244	74764112
1	SLC44A5	75206606	75541446
1	ACADM	75724787	75762762
1	RABGGTB	75786271	75794649
1	MSH4	75796985	75912886
1	ASB17	75918951	75932290
1	ST6GALNAC3	76074866	76628805
1	ST6GALNAC5	76867675	77063205
1	PIGK	77092373	77219401
1	AK5	77282313	77558669
1	AK5	77286958	77558669
1	ZZZ3	77565639	77633353
1	USP33	77697316	77745461
1	USP33	77697316	77741696
1	USP33	77711734	77745461
1	FAM73A	77779655	77875063
1	NEXN-AS1	78066281	78067220
1	FUBP1	77948765	77979003
1	DNAJB4	78005110	78016246
1	GIPC2	78046094	78135742
1	PTGFR	78492743	78536686
1	IFI44L	78627915	78641808
1	IFI44	78650195	78663810
1	ADGRL2	81836984	81991144
1	TTLL7	83869961	83952210
1	PRKACB	84078325	84235304
1	PRKACB	84078325	84204489
1	PRKACB	84144361	84235304
1	DNASE2B	84412425	84414867
1	RPF1	84479281	84497469
1	GNG5	84501844	84506090
1	SPATA1	84754564	84782547
1	CTBS	84554998	84574414
1	SSX2IP	84647432	84671218
1	LPAR3	84813845	84866119
1	MCOLN3	85019122	85045359
1	WDR63	85071941	85132997
1	C1orf52	85252628	85259632
1	BCL10	85267626	85276351
1	DDAH1	85321451	85465044
1	CYR61	85580984	85583041
1	ZNHIT6	85654057	85708283
1	CLCA2	86424247	86455526
1	CLCA1	86468971	86500044
1	SH3GLB1	86704899	86743234
1	HS2ST1	86915036	87104695
1	LINC01140	87370356	87371186
1	LMO4	87332015	87344795
1	PKN2	88684580	88833447
1	GTF2B	88853212	88891498
1	RBMXL1	88982653	88983825
1	GBP3	89007723	89020720
1	GBP1	89053354	89063233
1	GBP2	89108174	89121965
1	GBP7	89132148	89171934
1	GBP4	89185253	89198833
1	GBP5	89260703	89269554
1	GBP6	89368551	89385468
1	LRRC8B	89582650	89593042
1	LRRC8C	89686473	89714981
1	LRRC8D	89933068	89935644
1	ZNF326	89995257	90027700
1	ZNF326	89995257	90005247
1	ZNF326	90248237	90265847
1	BARHL2	90712311	90717194
1	ZNF644	90916797	90982352
1	ZNF644	90916797	90982330
1	SEC63D1	91500660	91581604
1	CDC7	91501716	91524434
1	BRDT	91962754	92014273
1	EPHX4	92030079	92063285
1	BTBD8	92080571	92147800
1	GLMN	92246529	92297998
1	GLMN	92441270	92475576
1	RPAP2	92299073	92387010
1	RPL5	92832114	92841864
1	MTF2	93079526	93137026
1	TMED5	93154669	93180241
1	DR1	93346645	93360638
1	BCAR3	93562240	93674929
1	GCLM	93888989	93909162
1	ABCA4	93993236	94121044
1	ARHGAP29	94173868	94231610
1	ABCD3	94418478	94517128
1	F3	94530459	94541635
1	SLC44A3	94824501	94894921
1	ALG14	94983075	95072897
1	TMEM56	95143901	95191867
1	PTBP2	96721864	96813404
1	SNX7	98661731	98760130
1	SNX7	98661731	98760130
1	PLPPR4	99264449	99307009
1	PALMD	99646317	99694061
1	AGL	99851042	99921650
1	AGL	99852669	99921650
1	AGL	99861471	99921650
1	SLC35A3	99993554	100022475
1	MFSD14A	100038232	100082208
1	SASS6	100085327	100132813
1	TRMT13	100133168	100148819
1	LRRC39	100149041	100168515
1	DBT	100196254	100249819
1	RTCA	100266375	100291503
1	CDC14A	100352954	100518279
1	CDC14A	100352954	100499378
1	CDC14A	100352954	100484465
1	GPR88	100538966	100540120
1	VCAM1	100719860	100738282
1	VCAM1	100719860	100738282
1	EXTL2	100873941	100888756
1	SLC30A7	100896262	100974856
1	S1PR1	101238984	101240132
1	COL11A1	102878018	103108177
1	COL11A1	103343574	103573733
1	COL11A1	102878018	103108177
1	RNPC3	103526070	103551779
1	AMY2B	103571602	103579499
1	AMY2A	103617440	103625745
1	VAV3	107573330	107964868
1	SLC25A24	108136652	108192620
1	HENMT1	108648565	108659883
1	PRPF38B	108692591	108700019
1	FNDC7	109066580	109085948
1	STXBP3	108746737	108808876
1	AKNAD1	108816170	108852663
1	GPSM2	108885522	108929939
1	CLCC1	108934669	108950436
1	KIAA1324	109114183	109203011
1	SARS	109213992	109237887
1	CELSR2	109250079	109274048
1	PSRC1	109280152	109282697
1	SORT1	109314042	109397891
1	PSMA5	109402012	109426329
1	CYB561D1	109494139	109496258
1	GPR61	109543022	109544377
1	GNAI3	109548720	109592232
1	GNAT2	109603353	109612869
1	AMPD2	109620268	109631151
1	AMPD2	109621013	109631151
1	GSTM4	109656389	109665030
1	GSTM4	109656389	109661253
1	GSTM2	109668115	109674835
1	GSTM1	109687873	109693294
1	GSTM1	109687873	109693294
1	GSTM5	109712312	109717425
1	GSTM3	109737070	109740286
1	EPS8L3	109750390	109761748
1	EPS8L3	109750390	109761748
1	EPS8L3	109750390	109761748
1	CSF1	109911023	109925188
1	CSF1	109911023	109925188
1	AHCYL1	109985052	110021679
1	ALX3	110060732	110070611
1	UBL4B	110112534	110113058
1	KCNC4	110211499	110232308
1	RBM15	110339405	110345608
1	SLC16A4	110363765	110389322
1	LAMTOR5	110401522	110407865
1	PROK1	110451216	110456350
1	KCNA10	110517251	110518786
1	KCNA2	110603282	110604781
1	KCNA3	110673081	110674808
1	CD53	110891408	110899194
1	CEPT1	111147714	111184309
1	DENND2D	111187604	111200458
1	CHIA	111315279	111320465
1	PIFO	111346652	111351326
1	OVGP1	111414463	111427720
1	WDR77	111441229	111449168
1	ATP5F1	111449541	111460993
1	C1orf162	111476028	111478122
1	TMIGD3	111483686	111503353
1	ADORA3	111499949	111503353
1	RAP1A	111691360	111709234
1	FAM212B	111726967	111739241
1	DDX20	111755924	111766898
1	KCND3	111776076	111982725
1	KCND3	111776076	111982725
1	CTTNBP2NL	112416165	112457411
1	WNT2B	112467537	112520508
1	WNT2B	112509262	112520508
1	ST7L	112526012	112619112
1	ST7L	112526012	112619112
1	ST7L	112526012	112619112
1	ST7L	112795497	112873776
1	ST7L	112541911	112619112
1	MOV10	112674912	112700506
1	RHOC	112701539	112703798
1	PPM1J	112710162	112715300
1	FAM19A3	112722233	112726639
1	FLJ36116	113104476	113104985
1	SLC16A1	112913890	112929307
1	MAGI3	113735178	114026405
1	MAGI3	113391033	113682260
1	PHTF1	113697704	113758702
1	RSBN1	113765979	113812411
1	PTPN22	113814904	113871622
1	PTPN22	113814904	113871622
1	AP4B1	113895064	113904716
1	DCLRE1B	113905586	113912190
1	HIPK1	113940383	113973511
1	HIPK1	113940383	113972037
1	HIPK1	113954632	113973511
1	OLFML3	113979516	113981768
1	SYT6	114093785	114139870
1	TRIM33	114397647	114511075
1	TRIM33	114397647	114511075
1	BCAS2	114568129	114581590
1	DENND2C	114585599	114625983
1	AMPD1	114673113	114695569
1	NRAS	114708534	114716159
1	SIKE1	114774270	114780606
1	SYCP1	114855464	114995018
1	TSHB	115033362	115034226
1	TSPAN2	115050489	115089431
1	NGF	115286069	115286794
