Chr	gene_name	start	end	exon_list
9	PDCD1LG2	5522546	5569958	[5522546-5522600, 5534744-5535049, 5549334-5549603, 5557617-5557751, 5563161-5563210, 5569953-5569958]
9	MLANA	5892474	5908707	[5892474-5892550, 5897556-5897652, 5906884-5906997, 5908639-5908707]
9	RANBP6	6012289	6015606	[6012289-6015606]
9	IL33	6241694	6256167	[6241694-6241784, 6250473-6250598, 6251139-6251264, 6252865-6252990, 6253551-6253601, 6254461-6254552, 6255967-6256167]
9	UHRF2	6413490	6506178	[6413490-6413642, 6420911-6421141, 6433913-6434172, 6460572-6460790, 6475390-6475499, 6477621-6477807, 6481642-6481765, 6481991-6482098, 6486820-6486924, 6493825-6493931, 6497197-6497359, 6498017-6498157, 6499834-6499930, 6500551-6500708, 6504592-6504690, 6506032-6506178]
9	UHRF2	6403490	6482316	[6403490-6403642, 6410911-6411141, 6423913-6424172, 6450572-6450790, 6465390-6465499, 6467621-6467807, 6471642-6471765, 6471991-6472098, 6476820-6476924, 6482302-6482316]
9	KDM4C	6792988	7174728	[6792988-6793131, 6805598-6805773, 6814630-6814744, 6849506-6849699, 6880011-6880060, 6887959-6888062, 6893094-6893231, 6980924-6981117, 6984165-6984403, 6986343-6986665, 6990415-6990523, 7011697-7011878, 7013787-7014000, 7015852-7015928, 7046861-7046916, 7049091-7049199, 7103684-7103869, 7128065-7128235, 7165237-7165356, 7169797-7169889, 7174552-7174728]
9	PTPRD	8317873	8733842	[8317873-8317941, 8319830-8319965, 8331581-8331735, 8338921-8339046, 8340342-8340468, 8341089-8341267, 8341692-8341977, 8375935-8376089, 8376606-8376725, 8389231-8389406, 8404536-8404659, 8436591-8436688, 8449724-8449836, 8454579-8454590, 8460410-8460570, 8465465-8465674, 8470994-8471084, 8484118-8484377, 8485226-8485323, 8504260-8504404, 8507300-8507433, 8517847-8518428, 8521276-8521545, 8523512-8523523, 8524924-8525034, 8526626-8526643, 8527344-8527352, 8528590-8528778, 8633316-8633457, 8636698-8636843, 8733779-8733842]
9	LURAP1L	12775715	12821759	[12775715-12776026, 12821385-12821759]
9	NFIB	14088308	14313510	[14088308-14088325, 14120439-14120623, 14125631-14125765, 14146688-14146806, 14150144-14150264, 14155824-14155892, 14179726-14179779, 14306988-14307519, 14313481-14313510]
9	ZDHHC21	14618965	14674339	[14618965-14619097, 14619638-14619681, 14639895-14640011, 14658748-14658886, 14662214-14662325, 14672829-14672927, 14674186-14674339]
9	CER1	14720089	14722671	[14720089-14720385, 14722165-14722671]
9	TTC39B	15172018	15307322	[15172018-15172108, 15175018-15175134, 15177696-15177813, 15182306-15182414, 15185279-15185405, 15186943-15187034, 15187970-15188131, 15189573-15189632, 15189724-15189791, 15190553-15190661, 15191189-15191254, 15192589-15192694, 15199860-15199924, 15203822-15203889, 15210087-15210163, 15211265-15211396, 15214138-15214248, 15225916-15226011, 15267913-15267947, 15307083-15307322]
9	SNAPC3	15422879	15459865	[15422879-15423192, 15423908-15423985, 15433551-15433635, 15444601-15444705, 15447094-15447243, 15451319-15451401, 15453040-15453204, 15457959-15458066, 15459718-15459865]
9	PSIP1	15465519	15510187	[15465519-15465579, 15466747-15466858, 15468629-15468842, 15468956-15469057, 15469265-15469335, 15469937-15469992, 15472631-15472749, 15474008-15474236, 15478476-15478551, 15479590-15479686, 15486005-15486067, 15486826-15486930, 15489985-15490123, 15506560-15506636, 15510116-15510187]
9	PSIP1	15471206	15510187	[15471206-15471230, 15472631-15472749, 15474008-15474236, 15478476-15478551, 15479590-15479686, 15486005-15486067, 15486826-15486930, 15489985-15490123, 15506560-15506636, 15510116-15510187]
9	CCDC171	15564088	15971835	[15564088-15564128, 15571623-15571758, 15578848-15579022, 15591365-15591555, 15594040-15594171, 15623266-15623412, 15657126-15657218, 15666162-15666322, 15678757-15678895, 15695234-15695336, 15721768-15721874, 15723680-15723745, 15724775-15724975, 15727868-15728035, 15729609-15729797, 15744272-15744776, 15745514-15745630, 15777599-15777825, 15778967-15779149, 15784508-15784693, 15846701-15846846, 15848892-15848946, 15874531-15874662, 15920269-15920421, 15971608-15971835]
9	BNC2	16418988	16870647	[16418988-16419648, 16435554-16437523, 16552529-16552764, 16582982-16583084, 16727796-16727996, 16738359-16738484, 16870645-16870647]
9	SH3GL2	17579242	17795742	[17579242-17579286, 17747065-17747133, 17761436-17761508, 17786380-17786523, 17787379-17787512, 17789391-17789549, 17791230-17791333, 17793366-17793496, 17795543-17795742]
9	ADAMTSL1	18464230	18713060	[18464230-18464292, 18494826-18494953, 18523244-18523289, 18564027-18564263, 18612240-18612366, 18625940-18626014, 18629251-18629408, 18647636-18647747, 18651932-18652070, 18665854-18665904, 18670309-18670513, 18671809-18671956, 18674713-18674797, 18696744-18697045, 18711533-18711662, 18713015-18713060]
9	ADAMTSL1	18474232	18684803	[18474232-18474294, 18504828-18504955, 18533246-18533291, 18574029-18574265, 18622242-18622368, 18635942-18636016, 18639253-18639410, 18657638-18657749, 18661934-18662072, 18675856-18675906, 18680311-18680515, 18681811-18681958, 18684715-18684803]
9	ADAMTSL1	18464230	18670543	[18464230-18464292, 18494826-18494953, 18523244-18523289, 18564027-18564263, 18612240-18612366, 18625940-18626014, 18629251-18629408, 18647636-18647747, 18651932-18652070, 18670309-18670543]
9	SAXO1	18928051	19032907	[18928051-18929054, 18941636-18941838, 18950757-18950936, 19032870-19032907]
9	RRAGA	19049659	19050600	[19049659-19050600]
9	HAUS6	19056342	19102650	[19056342-19056403, 19057960-19059000, 19060087-19060222, 19063007-19063192, 19063513-19063579, 19070218-19070299, 19076601-19076703, 19078175-19078301, 19080478-19080671, 19082872-19083042, 19086733-19086781, 19087090-19087155, 19089411-19089558, 19093170-19093302, 19094316-19094394, 19096673-19096768, 19102523-19102650]
9	PLIN2	19116247	19126425	[19116247-19116648, 19118320-19118454, 19119649-19119830, 19120879-19121164, 19123564-19123646, 19126113-19126308, 19126396-19126425]
9	DENND4C	19276174	19372172	[19276174-19276478, 19286768-19287020, 19288595-19288664, 19290703-19290875, 19296007-19296245, 19298055-19298121, 19299228-19299286, 19300186-19300330, 19305351-19305526, 19316416-19316516, 19316620-19316838, 19324361-19324506, 19325938-19325973, 19326063-19326193, 19328029-19328161, 19331977-19332183, 19334976-19335104, 19336269-19336413, 19340991-19341113, 19342632-19342778, 19345920-19347085, 19350701-19350878, 19352072-19352181, 19352489-19352664, 19356971-19357153, 19357964-19358159, 19360243-19360488, 19361845-19361962, 19369836-19369986, 19371755-19371819, 19372036-19372172]
9	RPS6	19376292	19380194	[19376292-19376387, 19376493-19376650, 19378367-19378513, 19378707-19378917, 19379486-19379617, 19380189-19380194]
9	SLC24A2	19516152	19786865	[19516152-19516401, 19520893-19521059, 19528048-19528137, 19550136-19550267, 19573350-19573468, 19576923-19577021, 19597228-19597278, 19619583-19619691, 19622260-19622298, 19785936-19786865]
9	MLLT3	20346442	20622255	[20346442-20346573, 20353524-20353595, 20354807-20354878, 20360741-20360840, 20363475-20363604, 20365668-20365743, 20413720-20414424, 20448122-20448265, 20456703-20456785, 20620653-20620833, 20622244-20622255]
9	IFNB1	21077305	21077868	[21077305-21077868]
9	IFNW1	21140982	21141569	[21140982-21141569]
9	IFNA21	21166042	21166611	[21166042-21166611]
9	IFNA4	21186961	21187530	[21186961-21187530]
9	IFNA10	21206527	21207096	[21206527-21207096]
9	IFNA17	21227603	21228172	[21227603-21228172]
9	IFNA14	21239365	21239934	[21239365-21239934]
9	IFNA5	21304686	21305255	[21304686-21305255]
9	KLHL9	21333005	21334858	[21333005-21334858]
9	IFNA6	21350317	21350886	[21350317-21350886]
9	IFNA13	21367437	21368009	[21367437-21368009]
9	IFNA2	21384762	21385328	[21384762-21385328]
9	IFNA8	21409176	21409745	[21409176-21409745]
9	IFNA1	21440507	21441076	[21440507-21441076]
9	MTAP	21802748	21862013	[21802748-21802780, 21815432-21815518, 21816713-21816771, 21818034-21818201, 21837907-21838009, 21854630-21854869, 21859302-21859424, 21861975-21862013]
9	CDKN2A	21968228	21974826	[21968228-21968241, 21970901-21971207, 21974677-21974826]
9	CDKN2A	21971002	21994330	[21971002-21971207, 21994138-21994330]
9	CDKN2B	22005986	22008952	[22005986-22006246, 22008797-22008952]
9	CDKN2B	22008716	22008952	[22008716-22008952]
9	DMRTA1	22447065	22451910	[22447065-22447731, 22451063-22451910]
9	ELAVL2	23692556	23762233	[23692556-23692883, 23693447-23693485, 23701378-23701603, 23704917-23705070, 23731021-23731124, 23762005-23762233]
9	CAAP1	26842300	26892714	[26842300-26842646, 26861065-26861138, 26884809-26884884, 26886103-26886187, 26887312-26887512, 26892412-26892714]
9	PLAA	26895508	26925181	[26895508-26896073, 26897831-26897995, 26900335-26900436, 26903876-26903944, 26907094-26907162, 26909307-26909526, 26910224-26910381, 26913175-26913344, 26915822-26915957, 26916390-26916557, 26918097-26918217, 26918305-26918405, 26925010-26925181]
9	LRRC19	26995520	26999693	[26995520-26995848, 26996310-26996498, 26997727-26998240, 26999613-26999693]
9	TEK	27109590	27229231	[27109590-27109641, 27157830-27158141, 27168494-27168604, 27169476-27169628, 27172615-27172746, 27173221-27173361, 27180239-27180367, 27183458-27183609, 27185484-27185628, 27190528-27190689, 27192488-27192622, 27197314-27197598, 27202819-27203118, 27204910-27205064, 27206581-27206791, 27209120-27209230, 27212706-27212896, 27213483-27213596, 27217687-27217757, 27218776-27218816, 27220048-27220144, 27228205-27228304, 27229157-27229231]
9	MOB3B	27330586	27455549	[27330586-27330615, 27359033-27359235, 27455132-27455549]
9	IFNK	27524336	27524959	[27524336-27524959]
9	C9orf72	27548235	27567119	[27548235-27548421, 27548556-27548665, 27550649-27550706, 27556560-27556795, 27558490-27558606, 27560226-27560298, 27561584-27561648, 27562380-27562475, 27565530-27565589, 27566676-27567119]
9	C9orf72	27561580	27567119	[27561580-27561648, 27562380-27562475, 27565530-27565589, 27566676-27567119]
9	LINGO2	27948850	27950670	[27948850-27950670]
9	ACO1	32405506	32450110	[32405506-32405602, 32407260-32407428, 32408513-32408650, 32418127-32418196, 32418327-32418510, 32419037-32419176, 32420855-32421026, 32423318-32423418, 32424548-32424664, 32425837-32425996, 32427300-32427435, 32429418-32429502, 32430417-32430573, 32431718-32431842, 32433727-32433831, 32434558-32434700, 32436249-32436396, 32440464-32440586, 32448895-32449080, 32449997-32450110]
9	DDX58	32457121	32526165	[32457121-32457417, 32459370-32459513, 32466289-32466440, 32467761-32467931, 32472974-32473064, 32476982-32477130, 32480218-32480353, 32481339-32481496, 32485174-32485278, 32487470-32487632, 32487944-32488202, 32488733-32488886, 32489343-32489450, 32491300-32491419, 32492390-32492537, 32493760-32493941, 32500804-32500938, 32526060-32526165]
9	TOPORS	32541386	32552435	[32541386-32544325, 32550773-32550967, 32552433-32552435]
9	NDUFB6	32553875	32573059	[32553875-32553943, 32558909-32558953, 32570959-32571051, 32572880-32573059]
9	NDUFB6	32553875	32573059	[32553875-32553943, 32570959-32571051, 32572880-32573059]
9	TMEM215	32784183	32784890	[32784183-32784890]
9	APTX	32973495	32985988	[32973495-32973649, 32974455-32974558, 32984628-32984854, 32985968-32985988]
9	APTX	32973683	33001603	[32973683-32973687, 32974457-32974560, 32984630-32984856, 32985970-32986029, 32987543-32987845, 32988082-32988128, 32989758-32989894, 33001566-33001603]
9	DNAJA1	33026484	33038902	[33026484-33026615, 33026812-33026989, 33029884-33029988, 33030439-33030666, 33034215-33034329, 33036573-33036688, 33037014-33037114, 33038684-33038902]
9	SMU1	33047292	33076607	[33047292-33047390, 33048105-33048257, 33053122-33053289, 33056112-33056238, 33056836-33056963, 33057597-33057713, 33060464-33060583, 33062048-33062176, 33068823-33068933, 33071739-33071891, 33073595-33073805, 33076582-33076607]
9	B4GALT1	33113453	33167168	[33113453-33113585, 33113773-33113877, 33115990-33116112, 33120418-33120605, 33135188-33135423, 33166757-33167168]
9	SPINK4	33240208	33248470	[33240208-33240268, 33245111-33245151, 33246615-33246727, 33248425-33248470]
9	CHMP5	33265078	33280858	[33265078-33265146, 33266009-33266113, 33267852-33267898, 33270622-33270715, 33271151-33271222, 33276455-33276563, 33278112-33278224, 33280808-33280858]
9	NFX1	33290572	33369977	[33290572-33290596, 33294419-33295426, 33301262-33301420, 33303190-33303267, 33307193-33307298, 33311105-33311176, 33313653-33313792, 33318730-33318829, 33318909-33319126, 33328580-33328677, 33332471-33332501, 33338509-33338588, 33342745-33342853, 33344068-33344187, 33347037-33347116, 33351559-33351789, 33352645-33352718, 33354085-33354186, 33354850-33354891, 33364009-33364107, 33364707-33364773, 33366628-33366773, 33367514-33367618, 33369905-33369977]
9	NFX1	33290572	33364809	[33290572-33290596, 33294419-33295426, 33301262-33301420, 33303190-33303267, 33307193-33307298, 33311105-33311176, 33313653-33313792, 33318730-33318829, 33318909-33319126, 33328580-33328677, 33332471-33332501, 33338509-33338588, 33342745-33342853, 33344068-33344187, 33347037-33347116, 33351559-33351789, 33352645-33352718, 33354085-33354186, 33354850-33354891, 33364009-33364107, 33364707-33364809]
9	NFX1	33290572	33347739	[33290572-33290596, 33294419-33295426, 33301262-33301420, 33303190-33303267, 33307193-33307298, 33311105-33311176, 33313653-33313792, 33318730-33318829, 33318909-33319126, 33328580-33328677, 33332471-33332501, 33338509-33338588, 33342745-33342853, 33344068-33344187, 33347037-33347116, 33347662-33347739]
9	AQP7	33385004	33401261	[33385004-33385289, 33385648-33385865, 33386076-33386194, 33386403-33386540, 33386968-33387091, 33395077-33395194, 33401236-33401261]
9	AQP3	33442042	33447529	[33442042-33442210, 33442300-33442517, 33442851-33442969, 33443320-33443457, 33443765-33443891, 33447422-33447529]
9	NOL6	33462663	33473841	[33462663-33462812, 33463032-33463133, 33463246-33463440, 33463830-33463919, 33464036-33464160, 33464878-33464975, 33465206-33465358, 33465733-33465896, 33466070-33466224, 33466307-33466424, 33466568-33466708, 33466911-33466986, 33467113-33467261, 33467393-33467515, 33467690-33467867, 33468029-33468144, 33468320-33468421, 33468507-33468565, 33468751-33468871, 33468957-33469120, 33469206-33469340, 33469498-33469666, 33470011-33470190, 33472003-33472119, 33472205-33472411, 33473788-33473841]
9	NOL6	33462663	33473841	[33462663-33462812, 33466911-33466986, 33467113-33467261, 33467393-33467515, 33467690-33467867, 33468029-33468144, 33468320-33468421, 33468507-33468565, 33468751-33468871, 33468957-33469120, 33469206-33469340, 33469498-33469666, 33470011-33470190, 33472003-33472119, 33472205-33472411, 33473788-33473841]
9	PRSS3	33795573	33799179	[33795573-33795612, 33796642-33796801, 33797828-33798081, 33798485-33798621, 33799027-33799179]
9	UBE2R2	33817757	33917236	[33817757-33817933, 33886880-33886966, 33900173-33900270, 33911963-33912097, 33917017-33917236]
9	UBAP2	33922503	34017147	[33922503-33922598, 33922686-33922877, 33922965-33923032, 33923185-33923292, 33923378-33923477, 33923794-33923999, 33924205-33924283, 33926616-33926663, 33926988-33927079, 33927796-33927991, 33932561-33932627, 33933489-33933627, 33935838-33935877, 33941648-33941861, 33943419-33943588, 33944364-33944638, 33948373-33948586, 33953284-33953473, 33956078-33956145, 33960825-33960877, 33963725-33963790, 33971650-33971753, 33973182-33973236, 33986759-33986836, 33988972-33989125, 33996222-33996332, 33998786-33998863, 34017049-34017147]
9	UBAP2	33912501	34007145	[33912501-33912596, 33912684-33912875, 33912963-33913030, 33913183-33913290, 33913376-33913475, 33913792-33913997, 33914203-33914281, 33916614-33916661, 33916986-33917077, 33917794-33917989, 33922559-33922625, 33923487-33923625, 33925836-33925875, 33931646-33931859, 33933417-33933586, 33934362-33934636, 33938371-33938584, 33943282-33943471, 33946076-33946143, 33950823-33950875, 33953723-33953788, 33976757-33976834, 33978970-33979123, 33986220-33986330, 33988784-33988861, 34007047-34007145]
9	DCAF12	34088349	34126430	[34088349-34088507, 34089411-34089589, 34093285-34093447, 34096715-34096780, 34098323-34098516, 34106433-34106493, 34107358-34107564, 34125022-34125276, 34126353-34126430]
9	UBAP1	34220914	34251531	[34220914-34220947, 34234215-34234339, 34241184-34242107, 34249778-34249960, 34250657-34250758, 34251391-34251531]
9	KIF24	34254379	34311345	[34254379-34254519, 34255071-34255164, 34255734-34257980, 34259595-34259704, 34263100-34263171, 34269256-34269361, 34271808-34271929, 34286616-34286703, 34290173-34290388, 34297016-34297113, 34306251-34306440, 34310723-34311345]
9	NUDT2	34339039	34343439	[34339039-34339165, 34343123-34343439]
9	C9orf24	34379075	34381434	[34379075-34379180, 34379645-34379731, 34381055-34381130, 34381368-34381434]
9	C9orf24	34379645	34397632	[34379645-34379731, 34380901-34381130, 34381368-34381443, 34382753-34382868, 34385636-34385780, 34397498-34397632]
9	C9orf24	34379645	34381434	[34379645-34379731, 34380901-34381130, 34381368-34381434]
9	FAM219A	34400963	34458262	[34400963-34401121, 34401665-34401719, 34402386-34402466, 34402704-34402806, 34405915-34405963, 34458203-34458262]
9	DNAI1	34459005	34520755	[34459005-34459052, 34483447-34483479, 34485141-34485239, 34485436-34485516, 34489322-34489448, 34490011-34490123, 34490368-34490487, 34491494-34491553, 34493193-34493327, 34497114-34497198, 34500721-34500838, 34501137-34501180, 34506626-34506873, 34512108-34512197, 34512336-34512423, 34513111-34513190, 34514393-34514541, 34514639-34514738, 34517284-34517466, 34520657-34520755]
9	CNTFR	34552070	34568980	[34552070-34552070, 34552160-34552328, 34552673-34552853, 34556254-34556417, 34557525-34557691, 34557866-34557983, 34564598-34564831, 34568896-34568980]
9	RPP25L	34610804	34611295	[34610804-34611295]
9	DCTN3	34613781	34620463	[34613781-34613870, 34614041-34614100, 34614709-34614767, 34616029-34616112, 34617884-34617970, 34618675-34618759, 34620368-34620463]
9	DCTN3	34614078	34620463	[34614078-34614197, 34614709-34614767, 34616029-34616112, 34617884-34617970, 34618675-34618759, 34620368-34620463]
9	SIGMAR1	34635631	34637696	[34635631-34635857, 34636996-34637088, 34637219-34637419, 34637546-34637696]
9	SIGMAR1	34635631	34637696	[34635631-34635857, 34637219-34637419, 34637546-34637696]
9	SIGMAR1	34627070	34627693	[34627070-34627085, 34627263-34627416, 34627543-34627693]
9	GALT	34646704	34650448	[34646704-34646785, 34647088-34647257, 34647491-34647566, 34647656-34647704, 34647831-34647960, 34648114-34648170, 34648333-34648455, 34648761-34648893, 34648997-34649080, 34649409-34649563, 34650368-34650448]
9	GALT	34636701	34638509	[34636701-34636782, 34637085-34637254, 34638111-34638167, 34638330-34638509]
9	IL11RA	34655217	34661497	[34655217-34655316, 34655604-34655664, 34656738-34656907, 34657034-34657148, 34657302-34657334, 34657420-34657586, 34658519-34658682, 34659758-34659899, 34660273-34660392, 34660503-34660599, 34660853-34660935, 34661481-34661497]
9	IL11RA	-	-	-
9	CCL27	34661943	34662632	[34661943-34662078, 34662283-34662415, 34662563-34662632]
9	CCL19	34689818	34691138	[34689818-34689838, 34689929-34690022, 34690209-34690341, 34691090-34691138]
9	CCL21	34709393	34710065	[34709393-34709426, 34709499-34709681, 34709776-34709896, 34709999-34710065]
9	C9orf131	35042254	35045868	[35042254-35042484, 35042860-35045868]
9	VCP	35057116	35072352	[35057116-35057221, 35057375-35057529, 35059063-35059218, 35059492-35059800, 35060312-35060524, 35060800-35060922, 35061014-35061178, 35061576-35061688, 35062002-35062137, 35062216-35062349, 35062977-35063079, 35064153-35064284, 35065250-35065380, 35066674-35066816, 35067890-35068062, 35068250-35068361, 35072336-35072352]
9	FANCG	35074107	35079523	[35074107-35074215, 35074370-35074493, 35074926-35075081, 35075278-35075324, 35075464-35075753, 35075961-35076027, 35076431-35076582, 35076723-35076869, 35076970-35077100, 35077263-35077398, 35078140-35078342, 35078604-35078735, 35079150-35079240, 35079440-35079523]
9	PIGO	35089091	35095564	[35089091-35089220, 35089379-35089449, 35090065-35090279, 35090465-35090671, 35091239-35092766, 35093029-35093208, 35093420-35093579, 35093900-35094023, 35094215-35094358, 35095054-35095564]
9	PIGO	35089091	35095564	[35089091-35089220, 35089379-35089449, 35090065-35090279, 35090465-35090671, 35091239-35091290, 35092542-35092766, 35093029-35093208, 35093420-35093579, 35093900-35094023, 35094215-35094358, 35095054-35095564]
9	STOML2	35100034	35103093	[35100034-35100171, 35100597-35100725, 35100931-35101010, 35101134-35101278, 35101425-35101559, 35101709-35101810, 35101903-35101961, 35102094-35102193, 35102685-35102822, 35103049-35103093]
9	FAM214B	35105220	35108273	[35105220-35105373, 35105681-35105856, 35105940-35106008, 35106251-35106409, 35106537-35106642, 35106832-35106890, 35107380-35108273]
9	UNC13B	35162283	35404032	[35162283-35162304, 35228014-35228043, 35231119-35231218, 35236468-35236585, 35237702-35237825, 35243290-35243363, 35258992-35259049, 35295695-35295929, 35310466-35310780, 35313898-35313988, 35366946-35366992, 35370317-35370395, 35375126-35375200, 35376027-35376246, 35377467-35377694, 35378294-35378435, 35380469-35380638, 35381099-35381214, 35381555-35381718, 35382356-35382506, 35384245-35384313, 35385723-35385812, 35386164-35386292, 35389845-35389972, 35390628-35390713, 35396475-35396601, 35396840-35396936, 35397166-35397309, 35397634-35397711, 35398210-35398287, 35398553-35398641, 35398881-35399033, 35399160-35399283, 35399391-35399447, 35399648-35399728, 35400295-35400442, 35403166-35403258, 35403439-35403598, 35403747-35404032]
9	TESK1	35605619	35609741	[35605619-35605837, 35605983-35606104, 35606236-35606284, 35606836-35606982, 35607326-35607408, 35607581-35607671, 35607927-35608010, 35608159-35608248, 35608394-35608508, 35608861-35609741]
9	CD72	35610623	35618302	[35610623-35610752, 35611803-35611918, 35612847-35612992, 35615942-35616277, 35616599-35616688, 35617175-35617246, 35618013-35618120, 35618221-35618302]
9	SIT1	35649847	35650852	[35649847-35650080, 35650183-35650244, 35650356-35650414, 35650501-35650636, 35650753-35650852]
9	CCDC107	35658379	35661186	[35658379-35658484, 35658575-35658726, 35660400-35660460, 35660556-35660646, 35660745-35661186]
9	ARHGEF39	35661986	35665168	[35661986-35662001, 35662178-35662266, 35662511-35662740, 35662945-35663073, 35663321-35663391, 35664007-35664125, 35664371-35664491, 35664755-35664849, 35665031-35665168]
9	CA9	35673959	35681024	[35673959-35674361, 35675537-35675566, 35675760-35675930, 35676063-35676205, 35676296-35676388, 35677789-35677855, 35679184-35679341, 35679853-35679997, 35680112-35680138, 35680752-35680833, 35680964-35681024]
9	TPM2	35682080	35689816	[35682080-35682162, 35684245-35684314, 35684487-35684549, 35685063-35685138, 35685268-35685338, 35685433-35685550, 35685646-35685779, 35689145-35689270, 35689703-35689816]
9	TPM2	35683158	35689816	[35683158-35683240, 35684245-35684314, 35684487-35684549, 35684731-35684806, 35685268-35685338, 35685433-35685550, 35685646-35685779, 35689145-35689270, 35689703-35689816]
