Chr	gene_name	start	end	exon_list
5	MTRR	7869133	7900057	[7869133-7869188, 7870769-7870922, 7873372-7873525, 7875257-7875374, 7877943-7878321, 7883154-7883276, 7885700-7885853, 7886614-7886702, 7889094-7889274, 7891371-7891413, 7892726-7892912, 7895733-7895851, 7896863-7896955, 7897064-7897246, 7899913-7900057]
5	SEMA5A	9042896	9379945	[9042896-9043015, 9044372-9044583, 9050409-9050456, 9051872-9052027, 9054086-9054256, 9062886-9063104, 9066420-9066645, 9108139-9108286, 9118997-9119140, 9122655-9122836, 9136503-9136620, 9154487-9154694, 9190266-9190470, 9197167-9197302, 9201954-9202239, 9224673-9224886, 9226868-9226966, 9237827-9237889, 9318371-9318416, 9337712-9337811, 9379822-9379945]
5	TAS2R1	9629132	9630031	[9629132-9630031]
5	CCT5	10250340	10264782	[10250340-10250444, 10254144-10254204, 10254673-10254837, 10255954-10256152, 10258110-10258302, 10258385-10258534, 10260791-10260910, 10261559-10261744, 10262480-10262617, 10263133-10263313, 10264655-10264782]
5	CMBL	10280452	10290761	[10280452-10280631, 10282196-10282287, 10286353-10286495, 10288421-10288528, 10290547-10290761]
5	ROPN1L	10442167	10464946	[10442167-10442297, 10448259-10448382, 10449951-10450112, 10461183-10461358, 10464847-10464946]
5	DAP	10681055	10761067	[10681055-10681168, 10683528-10683570, 10748174-10748270, 10761013-10761067]
5	CTNND2	10973452	11903852	[10973452-10973712, 10981772-10981845, 10988110-10988241, 10992550-10992676, 11017973-11018057, 11022768-11022978, 11082695-11082845, 11098574-11098747, 11110857-11111042, 11117449-11117566, 11159575-11159758, 11199447-11199660, 11236690-11236822, 11346371-11346626, 11364695-11364889, 11384664-11385228, 11397030-11397202, 11411535-11411651, 11412034-11412068, 11564943-11565055, 11732135-11732271, 11903816-11903852]
5	DNAH5	13691983	13944437	[13691983-13692134, 13700639-13700870, 13701283-13701435, 13708122-13708334, 13714404-13714619, 13716486-13716689, 13717314-13717519, 13718881-13719100, 13720999-13721244, 13727506-13727655, 13729438-13729559, 13735130-13735320, 13735817-13735931, 13737251-13737494, 13751077-13751259, 13752133-13752288, 13753232-13753548, 13754202-13754337, 13758845-13758982, 13762721-13762900, 13765975-13766178, 13768959-13769135, 13769500-13769614, 13770748-13770979, 13776438-13776705, 13777201-13777354, 13780828-13780958, 13786178-13786350, 13788715-13788913, 13791993-13792216, 13793514-13793727, 13793935-13794057, 13807590-13807724, 13809043-13809185, 13810058-13810259, 13811646-13811822, 13814604-13814845, 13817547-13817693, 13820345-13820498, 13823262-13823369, 13824198-13824332, 13829509-13829703, 13830025-13830212, 13830596-13830774, 13839355-13839527, 13840905-13841129, 13841691-13841903, 13844836-13844992, 13850651-13850814, 13859451-13859604, 13862547-13862746, 13864396-13864636, 13865667-13865905, 13866219-13866281, 13867773-13867991, 13870766-13871001, 13871563-13871764, 13876683-13876816, 13882727-13882814, 13882903-13883093, 13884988-13885227, 13885963-13886128, 13890975-13891120, 13894649-13894820, 13900205-13900411, 13901251-13901572, 13902052-13902137, 13911385-13911492, 13913742-13913957, 13914519-13914641, 13916347-13916454, 13917142-13917255, 13919175-13919351, 13920479-13920616, 13922106-13922327, 13923279-13923439, 13928093-13928177, 13931109-13931243, 13944381-13944437]
5	TRIO	14143725	14508421	[14143725-14143881, 14270824-14270898, 14280321-14280435, 14286870-14287062, 14290715-14291227, 14293011-14293133, 14297071-14297262, 14304460-14304591, 14316512-14316742, 14330777-14330899, 14336535-14336726, 14358177-14358346, 14359356-14359530, 14363731-14363926, 14364649-14364815, 14366859-14366978, 14368707-14368898, 14369373-14369522, 14374228-14374342, 14378011-14378126, 14381129-14381251, 14387437-14387631, 14387731-14387846, 14388612-14388678, 14389288-14389397, 14390230-14390299, 14390900-14390989, 14394037-14394129, 14397042-14397153, 14398879-14399069, 14400962-14401063, 14405847-14405989, 14406572-14406671, 14419777-14420020, 14461018-14461310, 14462754-14462924, 14465544-14465639, 14471317-14471465, 14472591-14472657, 14473993-14474096, 14476893-14476962, 14479260-14479349, 14479918-14480010, 14481233-14481283, 14481540-14481617, 14482581-14482772, 14485068-14485245, 14487463-14488259, 14492566-14492813, 14496878-14497016, 14497846-14497873, 14498088-14498250, 14498518-14498639, 14502578-14502656, 14504392-14504592, 14507121-14507259, 14507879-14508421]
5	FAM105A	14581894	14610313	[14581894-14581957, 14600964-14601123, 14601212-14601243, 14601350-14601441, 14602182-14602331, 14607329-14607457, 14608747-14609016, 14610140-14610313]
5	ANKH	14711196	14871446	[14711196-14711309, 14712873-14712972, 14713543-14713666, 14716705-14716834, 14741826-14741921, 14745869-14745961, 14749171-14749305, 14751068-14751238, 14755860-14755943, 14758479-14758597, 14768974-14769190, 14871351-14871446]
5	ZNF622	16451656	16465664	[16451656-16451783, 16453012-16453155, 16458516-16458628, 16463107-16463269, 16463481-16463741, 16465040-16465664]
5	LOC285696	17269513	17270082	[17269513-17270082]
5	BASP1	17275216	17275899	[17275216-17275899]
5	CDH18	19473225	19838985	[19473225-19473715, 19483300-19483551, 19502991-19503108, 19520656-19520777, 19543868-19544004, 19571578-19571831, 19591056-19591243, 19612433-19612600, 19721346-19721465, 19746941-19747235, 19838758-19838985]
5	CDH12	21751736	22078675	[21751736-21752235, 21755590-21755841, 21760557-21760674, 21764977-21765098, 21783357-21783493, 21802166-21802419, 21816944-21817131, 21842160-21842327, 21854670-21854789, 21975090-21975384, 22078445-22078675]
5	PMCHL1	-	-	-
5	CDH10	24487662	24593489	[24487662-24488152, 24491575-24491826, 24492816-24492924, 24498397-24498518, 24505111-24505247, 24509565-24509818, 24511326-24511513, 24535111-24535278, 24535702-24535821, 24537379-24537673, 24593259-24593489]
5	CDH9	26881135	26988332	[26881135-26881622, 26885613-26885864, 26885965-26886082, 26889835-26889956, 26890427-26890563, 26902475-26902728, 26903636-26903823, 26905958-26906125, 26906718-26906837, 26915629-26915923, 26988105-26988332]
5	CDH6	31267473	31323307	[31267473-31267700, 31293961-31294255, 31297288-31297407, 31299463-31299630, 31302110-31302297, 31305173-31305426, 31313317-31313453, 31316207-31316328, 31317374-31317491, 31317672-31317923, 31322817-31323307]
5	C5orf22	31532392	31552901	[31532392-31532472, 31534271-31534416, 31535743-31535892, 31538259-31538688, 31540948-31541010, 31541280-31541401, 31545645-31545711, 31551292-31551431, 31552772-31552901]
5	GOLPH3	32126211	32174033	[32126211-32126635, 32135571-32135685, 32143748-32143879, 32173809-32174033]
5	SUB1	32588512	32601083	[32588512-32588583, 32591562-32591684, 32598960-32599068, 32601004-32601083]
5	C5orf23	32789507	32789872	[32789507-32789872]
5	TARS	33441086	33467707	[33441086-33441142, 33445323-33445403, 33448540-33448730, 33453288-33453411, 33454944-33455065, 33455586-33455703, 33456001-33456065, 33456148-33456226, 33457256-33457402, 33458565-33458663, 33459694-33459860, 33460901-33461063, 33461157-33461294, 33461666-33461743, 33461905-33462005, 33462098-33462202, 33463752-33463824, 33466870-33466984, 33467559-33467707]
5	RXFP3	33936740	33938149	[33936740-33938149]
5	SLC45A2	33944647	33984582	[33944647-33944871, 33947162-33947373, 33951553-33951676, 33954360-33954503, 33963690-33964015, 33982235-33982411, 33984198-33984582]
5	AMACR	33989092	34008018	[33989092-33989501, 33998640-33998826, 34004573-34004733, 34005755-34005898, 34007772-34008018]
5	AMACR	33989483	34008018	[33989483-33989501, 33998640-33998826, 34005755-34005898, 34007772-34008018]
5	C1QTNF3	34020582	34043124	[34020582-34020741, 34023908-34024007, 34028753-34028882, 34033303-34033457, 34035646-34035757, 34043041-34043124]
5	RAD1	34908764	34914891	[34908764-34908947, 34909257-34909355, 34911553-34911811, 34913469-34913577, 34914694-34914891]
5	RAD1	-	-	-
5	DNAJC21	34929819	34954713	[34929819-34929915, 34933814-34933907, 34935709-34935832, 34936143-34936265, 34937325-34937629, 34938857-34939008, 34941095-34941182, 34944866-34945024, 34945760-34945802, 34949542-34949676, 34950169-34950341, 34953925-34954000, 34954552-34954713]
5	AGXT2	34998718	35047891	[34998718-34998825, 35003762-35003860, 35009999-35010148, 35012953-35013044, 35013986-35014118, 35025762-35025854, 35026409-35026509, 35032731-35032824, 35033459-35033552, 35035221-35035315, 35036941-35037064, 35039323-35039507, 35040574-35040662, 35047804-35047891]
5	PRLR	35065088	35089619	[35065088-35066101, 35068215-35068284, 35068778-35068877, 35070123-35070264, 35072574-35072743, 35084469-35084638, 35086207-35086339, 35089550-35089619]
5	SPEF2	35617997	35670247	[35617997-35618054, 35628459-35628561, 35641430-35641682, 35644354-35644524, 35646666-35646806, 35649360-35649424, 35654539-35654725, 35659018-35659206, 35667071-35667258, 35670058-35670247]
5	IL7R	35856977	35876485	[35856977-35857058, 35860851-35860989, 35867305-35867462, 35871055-35871212, 35873479-35873647, 35874448-35874541, 35875511-35875586, 35875982-35876485]
5	CAPSL	35904544	35921119	[35904544-35904645, 35909865-35910074, 35910365-35910542, 35920983-35921119]
5	UGT3A1	35954201	35991239	[35954201-35954477, 35955644-35955863, 35957187-35957418, 35965385-35965916, 35968018-35968132, 35988449-35988550, 35991146-35991239]
5	UGT3A2	36035697	36066788	[36035697-36035973, 36037796-36038015, 36039476-36039707, 36048888-36049419, 36051869-36051983, 36064248-36064349, 36066695-36066788]
5	SKP2	36152262	36184010	[36152262-36152269, 36152770-36153041, 36163644-36163755, 36166518-36166661, 36168312-36168446, 36170343-36170441, 36171602-36171732, 36176964-36177015, 36177184-36177291, 36183839-36184010]
5	SKP2	36152262	36182030	[36152262-36152269, 36152770-36153041, 36163644-36163755, 36166518-36166661, 36168312-36168446, 36170343-36170441, 36171602-36171732, 36176964-36177015, 36177184-36177291, 36181817-36182030]
5	NADK2	36195143	36225611	[36195143-36195281, 36197540-36197663, 36200226-36200279, 36201105-36201160, 36207169-36207264, 36211843-36211921, 36217747-36217883, 36219595-36219678, 36225541-36225611]
5	RANBP3L	36249653	36301415	[36249653-36249696, 36251312-36251498, 36253646-36253788, 36255469-36255589, 36256940-36257070, 36257453-36257555, 36260779-36260863, 36261938-36262041, 36264958-36265097, 36265448-36265519, 36269389-36269466, 36269950-36269989, 36271252-36271310, 36301325-36301415]
5	SLC1A3	36608423	36686268	[36608423-36608603, 36629449-36629586, 36671028-36671232, 36674048-36674090, 36676891-36677183, 36679626-36679859, 36680394-36680588, 36683863-36683997, 36686064-36686268]
5	NIPBL	36953696	37064891	[36953696-36953759, 36955471-36955636, 36958103-36958230, 36961483-36961582, 36962122-36962273, 36970875-36971035, 36971944-36972040, 36975775-36976401, 36984675-36986300, 36995621-36995803, 37000372-37000569, 37000816-37000887, 37000988-37001077, 37002661-37002764, 37003260-37003346, 37006356-37006587, 37007322-37007473, 37008007-37008087, 37008622-37008722, 37010086-37010224, 37014682-37014764, 37016037-37016169, 37017018-37017161, 37019310-37019399, 37020458-37020672, 37020774-37020876, 37022050-37022148, 37022243-37022389, 37024584-37024718, 37026228-37026326, 37027358-37027411, 37036378-37036486, 37038601-37038737, 37044346-37044486, 37044635-37044728, 37045442-37045596, 37046108-37046198, 37048501-37048674, 37049110-37049300, 37051778-37051885, 37052365-37052565, 37057185-37057331, 37058890-37059164, 37060843-37061017, 37063789-37063977, 37064526-37064891]
5	NUP155	37291899	37370976	[37291899-37292037, 37292878-37292984, 37294328-37294464, 37298867-37298977, 37299447-37299567, 37301436-37301549, 37302778-37302907, 37303259-37303413, 37304738-37304842, 37305056-37305209, 37307296-37307431, 37309128-37309266, 37310551-37310742, 37314197-37314327, 37317987-37318084, 37323991-37324106, 37325900-37325966, 37327628-37327775, 37328357-37328419, 37329189-37329277, 37330037-37330131, 37331684-37331794, 37333462-37333632, 37337817-37337917, 37341089-37341241, 37342548-37342645, 37348504-37348595, 37349171-37349244, 37350159-37350264, 37351189-37351355, 37352736-37352828, 37358080-37358150, 37363887-37363983, 37364246-37364383, 37370820-37370976]
5	GDNF	37815650	37834795	[37815650-37816134, 37834645-37834795]
5	GDNF	37815650	37834795	[37815650-37816134, 37834723-37834795]
5	EGFLAM	38258754	38463985	[38258754-38258850, 38337519-38337628, 38338697-38338780, 38350500-38350617, 38352195-38352330, 38370295-38370461, 38406125-38406240, 38406827-38407145, 38407804-38407904, 38409003-38409103, 38412503-38412647, 38418065-38418254, 38424966-38425091, 38427008-38427251, 38431176-38431287, 38435136-38435252, 38438274-38438454, 38448300-38448378, 38451314-38451457, 38458310-38458393, 38462907-38463010, 38463831-38463985]
5	EGFLAM	38403881	38463985	[38403881-38403890, 38406125-38406240, 38406827-38407145, 38407804-38407904, 38409003-38409103, 38412503-38412647, 38418065-38418254, 38424966-38425091, 38427008-38427251, 38431176-38431287, 38435136-38435252, 38438274-38438454, 38448300-38448378, 38451314-38451457, 38458310-38458393, 38462907-38463010, 38463831-38463985]
5	EGFLAM	38427202	38464087	[38427202-38427353, 38431278-38431389, 38435238-38435354, 38438376-38438556, 38448402-38448480, 38451416-38451559, 38458412-38458495, 38463009-38463112, 38463933-38464087]
5	LIFR	38481594	38530646	[38481594-38482217, 38482588-38482666, 38484774-38484867, 38485818-38485979, 38489077-38489244, 38490189-38490290, 38493605-38493784, 38496381-38496594, 38499512-38499582, 38502636-38502798, 38503975-38504120, 38505904-38506073, 38506502-38506631, 38510463-38510717, 38511789-38511963, 38523418-38523581, 38527154-38527293, 38528725-38528839, 38530505-38530646]
5	OSMR	38869044	38933443	[38869044-38869116, 38876200-38876372, 38881592-38881763, 38883826-38884110, 38885348-38885483, 38886038-38886189, 38903881-38904023, 38904352-38904502, 38917545-38917621, 38918839-38919061, 38921614-38921793, 38923149-38923253, 38924421-38924594, 38925203-38925370, 38931882-38931963, 38932462-38932534, 38932871-38933443]
5	C9	39285198	39364463	[39285198-39285232, 39288722-39288950, 39306616-39306791, 39308229-39308357, 39311136-39311376, 39315774-39316028, 39331675-39331813, 39341145-39341292, 39341555-39341699, 39342090-39342195, 39364387-39364463]
5	PTGER4	40680993	40692377	[40680993-40681859, 40691778-40692377]
5	TTC33	40716144	40747017	[40716144-40716497, 40728344-40728475, 40730261-40730342, 40746797-40747017]
5	PRKAA1	40762777	40798188	[40762777-40763021, 40764513-40764639, 40764751-40765237, 40767465-40767689, 40769415-40769502, 40771718-40771862, 40775409-40775502, 40777444-40777585, 40798062-40798188]
5	PRKAA1	40762777	40798188	[40762777-40763021, 40764513-40764639, 40764751-40765237, 40767465-40767689, 40769415-40769502, 40771718-40771862, 40774927-40774971, 40775409-40775502, 40777444-40777585, 40798062-40798188]
5	RPL37	40832503	40835184	[40832503-40832572, 40834180-40834264, 40834470-40834605, 40835182-40835184]
5	CARD6	40841382	40854445	[40841382-40841664, 40843151-40843708, 40852173-40854445]
5	C6	41142824	41203229	[41142824-41143005, 41149240-41149481, 41149934-41150024, 41153809-41153997, 41154971-41155103, 41158673-41158784, 41159081-41159252, 41160141-41160366, 41161692-41161858, 41172224-41172346, 41176474-41176714, 41181358-41181558, 41186069-41186207, 41195791-41195932, 41199767-41199911, 41201557-41201713, 41203087-41203229]
5	OXCT1	41731728	41870357	[41731728-41731769, 41739389-41739490, 41749526-41749606, 41762110-41762199, 41794002-41794077, 41794676-41794748, 41801021-41801069, 41803068-41803162, 41805566-41805680, 41807330-41807437, 41840450-41840510, 41842674-41842780, 41850029-41850178, 41853418-41853553, 41861313-41861403, 41862641-41862749, 41870280-41870357]
5	FBXO4	41925309	41941280	[41925309-41925497, 41927012-41927247, 41929696-41929916, 41933945-41934020, 41934132-41934307, 41939440-41939615, 41941191-41941280]
5	FBXO4	41925309	41934333	[41925309-41925497, 41927012-41927247, 41929696-41929916, 41933945-41934020, 41934132-41934333]
5	GHR	42565874	42719423	[42565874-42565943, 42629037-42629102, 42688889-42689018, 42694916-42695088, 42699823-42700001, 42711206-42711371, 42713428-42713518, 42718051-42718120, 42718452-42719423]
5	LOC153684	43078166	43078603	[43078166-43078603]
5	FLJ10246	43162066	43162527	[43162066-43162527]
5	NIM1K	43245775	43280728	[43245775-43246066, 43277056-43277324, 43279979-43280728]
5	CCL28	43381859	43412315	[43381859-43382051, 43388349-43388475, 43412252-43412315]
5	C5orf28	43446221	43453968	[43446221-43446556, 43453657-43453968]
5	C5orf34	43486914	43509338	[43486914-43487110, 43487908-43487948, 43490630-43490728, 43492214-43492308, 43492719-43492889, 43493542-43493611, 43494509-43494600, 43502371-43502494, 43503664-43503759, 43505747-43506393, 43508576-43508665, 43509144-43509338]
5	PAIP1	43527375	43556845	[43527375-43527468, 43529785-43529878, 43533737-43533791, 43534852-43534969, 43535533-43535639, 43536818-43536943, 43538923-43539034, 43543003-43543115, 43547727-43547912, 43555829-43555998, 43556581-43556845]
5	PAIP1	43527375	43555927	[43527375-43527468, 43529785-43529878, 43533737-43533791, 43534852-43534969, 43535533-43535639, 43536818-43536943, 43538923-43539034, 43543003-43543115, 43547727-43547912, 43555829-43555927]
5	NNT	43609195	43704403	[43609195-43609345, 43612907-43613136, 43615847-43616064, 43619031-43619118, 43624031-43624119, 43628199-43628386, 43644191-43644324, 43644610-43644801, 43645356-43645509, 43649146-43649307, 43650476-43650586, 43651738-43651883, 43653017-43653212, 43655839-43656072, 43656652-43656812, 43659170-43659349, 43675510-43675669, 43677724-43677805, 43700118-43700236, 43702620-43702735, 43704254-43704403]
5	FGF10	44304994	44388681	[44304994-44305191, 44310426-44310529, 44388357-44388681]
5	MRPS30	44808962	44815201	[44808962-44809562, 44811008-44811153, 44811914-44812019, 44813105-44813281, 44814912-44815201]
5	HCN1	45261920	45696092	[45261920-45262809, 45267088-45267252, 45303598-45303838, 45353099-45353245, 45396491-45396709, 45461845-45462006, 45645184-45645607, 45695668-45696092]
5	EMB	50399272	50441150	[50399272-50399289, 50399858-50399912, 50402285-50402318, 50403177-50403453, 50405724-50405851, 50410876-50410964, 50411196-50411382, 50428143-50428226, 50441039-50441150]
5	PARP8	50667095	50842067	[50667095-50667185, 50668070-50668124, 50750150-50750187, 50759642-50759731, 50760291-50760361, 50761820-50761897, 50763147-50763241, 50778068-50778128, 50778559-50778649, 50788522-50788588, 50794206-50794331, 50794852-50795416, 50796981-50797031, 50797137-50797232, 50815431-50815523, 50821212-50821337, 50822334-50822399, 50824907-50824974, 50826754-50826802, 50827943-50828055, 50828311-50828383, 50829891-50829960, 50832780-50832853, 50833978-50834047, 50834930-50835014, 50841965-50842067]
5	ITGA1	52788353	52952450	[52788353-52788413, 52849364-52849484, 52861446-52861558, 52864762-52864850, 52864970-52865081, 52865689-52865816, 52881872-52882020, 52887814-52887964, 52893674-52893839, 52897454-52897527, 52898238-52898382, 52905762-52905907, 52908897-52909040, 52910161-52910418, 52915463-52915593, 52918731-52918897, 52920331-52920467, 52922776-52922886, 52925277-52925486, 52927583-52927663, 52929624-52929700, 52932046-52932135, 52933893-52933995, 52937400-52937513, 52939589-52939690, 52939839-52939943, 52944942-52945034, 52947344-52947460, 52952406-52952450]
5	PELO	52800394	52801839	[52800394-52801119, 52801408-52801839]
5	ITGA2	52989468	53090598	[52989468-52989531, 53026747-53026867, 53042111-53042220, 53045000-53045091, 53048362-53048476, 53048642-53048769, 53051410-53051558, 53055537-53055687, 53055983-53056148, 53058024-53058100, 53059873-53060011, 53060900-53061045, 53062785-53062928, 53064911-53065114, 53065840-53065976, 53067117-53067256, 53070108-53070259, 53071937-53072047, 53072612-53072694, 53073117-53073258, 53074384-53074476, 53075060-53075136, 53075220-53075303, 53078771-53078873, 53080510-53080620, 53081591-53081695, 53083339-53083452, 53086951-53087040, 53089945-53090061, 53090518-53090598]
5	MOCS2	53098601	53107173	[53098601-53098666, 53100410-53100533, 53101358-53101508, 53102096-53102223, 53107076-53107173]
5	FST	53480791	53486032	[53480791-53480875, 53482879-53483070, 53483503-53483721, 53484068-53484292, 53484996-53485226, 53485950-53486032]
5	NDUFS4	53560662	53683220	[53560662-53560759, 53603451-53603529, 53646232-53646404, 53658550-53658623, 53683117-53683220]
5	HSPB3	54455789	54456241	[54455789-54456241]
5	SNX18	54517952	54519838	[54517952-54519838]
5	ESM1	54979331	54985516	[54979331-54979434, 54981996-54982145, 54985216-54985516]
5	GZMK	55024322	55033925	[55024322-55024385, 55024659-55024806, 55030433-55030583, 55031363-55031632, 55033764-55033925]
5	GZMA	55102682	55110181	[55102682-55102751, 55105473-55105617, 55107793-55107934, 55108124-55108393, 55110020-55110181]
5	CDC20B	55114217	55172999	[55114217-55114317, 55119812-55119917, 55120424-55120549, 55124802-55125027, 55127256-55127350, 55128420-55128616, 55133411-55133527, 55140313-55140406, 55143512-55143642, 55146627-55146855, 55172587-55172649, 55172937-55172999]
5	SKIV2L2	55308013	55424771	[55308013-55308146, 55322326-55322463, 55324131-55324197, 55327715-55327777, 55328698-55328810, 55340009-55340183, 55341680-55341770, 55343330-55343454, 55344521-55344619, 55345093-55345195, 55347012-55347143, 55349572-55349651, 55350918-55351028, 55353167-55353268, 55358572-55358697, 55366724-55366874, 55378313-55378485, 55379126-55379194, 55387973-55388101, 55397415-55397525, 55400232-55400420, 55405424-55405587, 55410523-55410628, 55414181-55414237, 55415969-55416131, 55422877-55422981, 55424719-55424771]
5	SLC38A9	55626493	55697957	[55626493-55626658, 55627890-55627979, 55633753-55633901, 55635543-55635656, 55645788-55645894, 55649206-55649313, 55652528-55652722, 55656714-55656773, 55664692-55664862, 55669227-55669320, 55669556-55669619, 55669757-55669878, 55672562-55672694, 55697845-55697957]
5	DDX4	55738963	55816539	[55738963-55739031, 55746163-55746220, 55760199-55760276, 55763174-55763251, 55764013-55764063, 55767880-55767939, 55779963-55780064, 55781065-55781145, 55781933-55781980, 55785296-55785343, 55785446-55785493, 55785728-55785870, 55786517-55786669, 55787845-55787999, 55790575-55790704, 55792640-55792806, 55798425-55798570, 55813672-55813771, 55814900-55815170, 55815312-55815422, 55816462-55816539]
5	IL31RA	55851570	55917119	[55851570-55851632, 55859508-55859598, 55868790-55868907, 55872269-55872450, 55883043-55883194, 55889969-55890134, 55896349-55896428, 55899915-55900131, 55906105-55906287, 55907358-55907459, 55908264-55908410, 55910531-55910671, 55913476-55913569, 55914846-55914927, 55916643-55917119]
5	IL6ST	55941081	55976277	[55941081-55941818, 55942669-55942750, 55947492-55947588, 55951463-55951603, 55951928-55952074, 55952249-55952350, 55954809-55954991, 55956024-55956234, 55957208-55957290, 55960401-55960560, 55963351-55963505, 55964145-55964311, 55968275-55968395, 55969549-55969854, 55976214-55976277]
5	SETD9	56909645	56916901	[56909645-56909742, 56911168-56911535, 56913010-56913133, 56913873-56913988, 56914860-56914965, 56916814-56916901]
5	MIER3	56923127	56952101	[56923127-56923584, 56923690-56923832, 56923914-56924041, 56928766-56928857, 56930663-56930744, 56933246-56933397, 56935427-56935499, 56935665-56935750, 56937577-56937697, 56938882-56939016, 56946925-56947070, 56950627-56950651, 56952093-56952101]
5	PLK2	58454582	58459958	[58454582-58454773, 58454910-58455020, 58455284-58455413, 58455538-58455778, 58456025-58456154, 58456491-58456588, 58456944-58457091, 58457180-58457378, 58457487-58457582, 58458083-58458170, 58458398-58458527, 58458724-58458840, 58458984-58459091, 58459689-58459958]
5	GAPT	58494536	58495009	[58494536-58495009]
