Chr	gene_name	start	end	exon_list
8	MSR1	16110084	16177987	[16110084-16110217, 16120417-16120605, 16143557-16143610, 16150230-16150310, 16155063-16155143, 16164064-16164250, 16168457-16168869, 16175186-16175299, 16177885-16177987]
8	MSR1	16110084	16177987	[16110084-16110217, 16143557-16143610, 16150230-16150310, 16155063-16155143, 16164064-16164250, 16168457-16168869, 16175186-16175299, 16177885-16177987]
8	MSR1	16141001	16177987	[16141001-16141044, 16143557-16143610, 16150230-16150310, 16155063-16155143, 16164064-16164250, 16168457-16168869, 16175186-16175299, 16177885-16177987]
8	FGF20	16993071	17002031	[16993071-16993316, 16995654-16995757, 17001746-17002031]
8	MICU3	17027279	17118774	[17027279-17027659, 17064083-17064236, 17069687-17069718, 17077782-17077860, 17081692-17081739, 17085235-17085317, 17086963-17087034, 17090545-17090583, 17098457-17098552, 17104390-17104490, 17105412-17105583, 17114092-17114200, 17116442-17116599, 17118706-17118774]
8	CNOT7	17230719	17245151	[17230719-17230847, 17232426-17232536, 17234715-17234859, 17237211-17237372, 17242991-17243184, 17245035-17245151]
8	VPS37A	17247244	17286426	[17247244-17247368, 17265906-17265980, 17268257-17268371, 17268855-17268955, 17274732-17274957, 17276396-17276466, 17280027-17280154, 17280238-17280296, 17280374-17280442, 17284472-17284615, 17286346-17286426]
8	SLC7A2	17538824	17565145	[17538824-17538921, 17543317-17543714, 17544450-17544605, 17548677-17548842, 17550300-17550433, 17551763-17551985, 17554945-17555081, 17558294-17558396, 17560327-17560532, 17561943-17562109, 17563602-17563710, 17564949-17565145]
8	PDGFRL	17577252	17642800	[17577252-17577306, 17589467-17589764, 17621050-17621201, 17628486-17628779, 17634073-17634212, 17642612-17642800]
8	FGL1	17864591	17885553	[17864591-17864750, 17868547-17868734, 17868915-17869003, 17874018-17874115, 17874361-17874520, 17881998-17882178, 17885491-17885553]
8	ASAH1	18057533	18084800	[18057533-18057622, 18058834-18058890, 18059340-18059463, 18059571-18059702, 18061376-18061457, 18061685-18061739, 18062278-18062422, 18063184-18063229, 18064456-18064530, 18067219-18067297, 18069791-18069877, 18071299-18071389, 18075540-18075586, 18084675-18084800]
8	ASAH1	18057533	18084057	[18057533-18057622, 18058834-18058890, 18059340-18059463, 18059571-18059702, 18061376-18061457, 18061685-18061739, 18062278-18062422, 18063184-18063229, 18064456-18064530, 18067219-18067297, 18069791-18069877, 18071299-18071389, 18075540-18075586, 18083980-18084057]
8	NAT1	18222047	18222919	[18222047-18222919]
8	NAT2	18400003	18400875	[18400003-18400875]
8	SH2D4A	19319547	19394641	[19319547-19319727, 19332954-19333113, 19334685-19334856, 19357202-19357282, 19361202-19361313, 19364071-19364281, 19373529-19373659, 19393317-19393540, 19394549-19394641]
8	CSGALNACT1	19405779	19505833	[19405779-19406068, 19408612-19408693, 19418655-19418749, 19420339-19420517, 19439829-19439930, 19458425-19458641, 19505200-19505833]
8	INTS10	19817537	19851804	[19817537-19817665, 19818274-19818341, 19819572-19819675, 19820378-19820517, 19822438-19822519, 19823300-19823440, 19823872-19824043, 19824802-19824971, 19826425-19826558, 19830405-19830558, 19832027-19832109, 19833168-19833320, 19837051-19837159, 19842847-19842926, 19844075-19844237, 19845703-19845796, 19851648-19851804]
8	LPL	19939440	19965309	[19939440-19939527, 19948179-19948339, 19951768-19951947, 19953309-19953420, 19954119-19954352, 19955840-19956082, 19959259-19959379, 19960900-19961082, 19962114-19962218, 19965309-19965309]
8	SLC18A1	20145762	20180963	[20145762-20145875, 20147257-20147390, 20147602-20147721, 20148006-20148069, 20149675-20149726, 20150665-20150743, 20164868-20164963, 20165046-20165106, 20171102-20171145, 20171404-20171493, 20173035-20173127, 20174360-20174443, 20178434-20178492, 20179120-20179483, 20180840-20180963]
8	ATP6V1B2	20197406	20220401	[20197406-20197541, 20204483-20204538, 20209432-20209530, 20210345-20210438, 20210568-20210645, 20211176-20211315, 20211651-20211752, 20212101-20212198, 20212781-20212904, 20214817-20214967, 20216412-20216494, 20217219-20217323, 20218152-20218281, 20220262-20220401]
8	LZTS1	20249721	20255180	[20249721-20250362, 20252781-20253584, 20254836-20255180]
8	DOK2	21909310	21913600	[21909310-21909930, 21910672-21910856, 21911900-21911987, 21912228-21912509, 21913538-21913600]
8	DOK2	21822767	21824284	[21822767-21823387, 21824129-21824284]
8	NPM2	22025248	22036681	[22025248-22025305, 22025435-22025520, 22025646-22025771, 22033129-22033222, 22034108-22034274, 22034509-22034543, 22036492-22036525, 22036637-22036681]
8	FGF17	22042928	22048248	[22042928-22042962, 22043144-22043180, 22046113-22046290, 22046526-22046632, 22047955-22048248]
8	DMTN	22066875	22081462	[22066875-22066892, 22067084-22067158, 22067526-22067681, 22069015-22069059, 22069418-22069517, 22069880-22069936, 22070181-22070333, 22072325-22072449, 22073729-22073834, 22080179-22080243, 22080411-22080459, 22080617-22080624, 22080804-22080869, 22081112-22081192, 22081349-22081462]
8	FAM160B2	22089253	22102930	[22089253-22089297, 22094439-22094517, 22096336-22096508, 22097515-22097619, 22097716-22097838, 22098067-22098309, 22098422-22098618, 22098947-22099055, 22099283-22099359, 22099703-22099892, 22100593-22100738, 22100843-22100971, 22101439-22101529, 22101707-22101850, 22102174-22102314, 22102527-22102627, 22102792-22102930]
8	HR	22115699	22129169	[22115699-22115761, 22116299-22116427, 22116874-22117038, 22118949-22119064, 22119163-22119282, 22119759-22119889, 22120103-22120172, 22120341-22120506, 22120715-22120957, 22121064-22121227, 22121612-22121693, 22122492-22122607, 22122789-22122878, 22123648-22123812, 22125310-22125503, 22125581-22125731, 22127036-22127828, 22128558-22129169]
8	HR	22115699	22129169	[22115699-22115761, 22116299-22116427, 22118949-22119064, 22119163-22119282, 22119759-22119889, 22120103-22120172, 22120341-22120506, 22120715-22120957, 22121064-22121227, 22121612-22121693, 22122492-22122607, 22122789-22122878, 22123648-22123812, 22125310-22125503, 22125581-22125731, 22127036-22127828, 22128558-22129169]
8	REEP4	22138486	22141481	[22138486-22138551, 22138638-22138792, 22138925-22139060, 22139415-22139528, 22139962-22140082, 22140171-22140247, 22140624-22140696, 22141450-22141481]
8	LGI3	22148159	22156541	[22148159-22148976, 22151488-22151652, 22151830-22151999, 22153967-22154038, 22154141-22154212, 22154559-22154630, 22155391-22155462, 22156336-22156541]
8	BMP1	22165405	22211727	[22165405-22165552, 22173601-22173714, 22176142-22176312, 22176532-22176649, 22176960-22177138, 22177851-22177956, 22179704-22179828, 22180367-22180482, 22192048-22192150, 22194057-22194173, 22194444-22194589, 22194723-22194918, 22195461-22195586, 22196679-22196839, 22197239-22197419, 22201802-22201927, 22206853-22206980, 22207302-22207515, 22209444-22209694, 22211593-22211727]
8	BMP1	22022918	22056898	[22022918-22023065, 22031114-22031227, 22033655-22033825, 22034045-22034162, 22034473-22034651, 22035364-22035469, 22037217-22037341, 22037880-22037995, 22049561-22049663, 22051570-22051686, 22051957-22052102, 22052236-22052431, 22052974-22053099, 22054192-22054352, 22054752-22054932, 22056534-22056898]
8	BMP1	22078863	22109741	[22078863-22079010, 22087059-22087172, 22089600-22089770, 22089990-22090107, 22090418-22090596, 22091309-22091414, 22093162-22093286, 22093825-22093940, 22105506-22105608, 22107515-22107631, 22107902-22108047, 22108181-22108376, 22108919-22109044, 22109638-22109741]
8	PIWIL2	22279386	22355504	[22279386-22279583, 22281119-22281206, 22281376-22281514, 22283033-22283239, 22284161-22284271, 22287527-22287644, 22288541-22288665, 22289846-22289926, 22290232-22290345, 22304020-22304208, 22304783-22304867, 22305926-22306015, 22307932-22308072, 22309960-22310073, 22311111-22311299, 22314327-22314428, 22315028-22315144, 22316244-22316332, 22318169-22318274, 22352958-22353211, 22354270-22354377, 22355348-22355504]
8	SLC39A14	22404710	22419697	[22404710-22404979, 22408309-22408495, 22409945-22410114, 22414779-22414901, 22415768-22415956, 22416072-22416279, 22417650-22417834, 22419551-22419697]
8	SORBS3	22554506	22574727	[22554506-22554607, 22554862-22554979, 22556714-22556907, 22558128-22558191, 22561334-22561372, 22561864-22561930, 22563986-22564076, 22564282-22564368, 22564467-22564520, 22565267-22565353, 22565825-22565871, 22566344-22566483, 22566660-22566712, 22566821-22566867, 22567060-22567174, 22569147-22569272, 22570909-22571220, 22571717-22571820, 22572339-22572445, 22574666-22574727]
8	PDLIM2	22578779	22593909	[22578779-22579526, 22580602-22580696, 22581378-22581529, 22584820-22584889, 22585016-22585161, 22585320-22585398, 22589297-22589373, 22589595-22589740, 22591550-22591667, 22593732-22593909]
8	EGR3	22690472	22692943	[22690472-22691481, 22692790-22692943]
8	RHOBTB2	23004434	23017468	[23004434-23004625, 23005371-23005474, 23005959-23006144, 23006727-23007745, 23007992-23008110, 23010537-23010687, 23014689-23014777, 23015637-23015742, 23017251-23017468]
8	TNFRSF10B	23022670	23068893	[23022670-23022983, 23024187-23024259, 23027132-23027287, 23027721-23027752, 23028330-23028601, 23029609-23029720, 23030758-23030871, 23043137-23043242, 23068750-23068893]
8	TNFRSF10B	23022670	23068893	[23022670-23022983, 23024187-23024259, 23027132-23027287, 23027721-23027752, 23028330-23028440, 23028528-23028601, 23029609-23029720, 23030758-23030871, 23043137-23043242, 23068750-23068893]
8	TNFRSF10C	23103121	23117030	[23103121-23103180, 23111719-23111824, 23114656-23114769, 23115507-23115615, 23116640-23117030]
8	TNFRSF10D	23137869	23163934	[23137869-23138002, 23138187-23138259, 23144449-23144634, 23145057-23145088, 23145667-23145920, 23146960-23147071, 23148437-23148550, 23154873-23154978, 23163785-23163934]
8	TNFRSF10A	23191693	23225060	[23191693-23192012, 23197131-23197203, 23199265-23199447, 23199885-23199916, 23200504-23200599, 23200686-23200759, 23201807-23201918, 23202647-23202760, 23212115-23212211, 23224755-23225060]
8	CHMP7	23246695	23260598	[23246695-23246993, 23249209-23249380, 23255246-23255431, 23256459-23256592, 23258032-23258080, 23258329-23258448, 23258731-23258829, 23259065-23259125, 23260143-23260322, 23260537-23260598]
8	ENTPD4	23432925	23449899	[23432925-23433153, 23434316-23434477, 23435391-23435476, 23436933-23437257, 23439748-23439914, 23441568-23441722, 23442006-23442065, 23443849-23443952, 23444455-23444605, 23447679-23447884, 23448741-23448938, 23449892-23449899]
8	NKX3-1	23681220	23682888	[23681220-23681638, 23682603-23682888]
8	STC1	23844769	23854522	[23844769-23845039, 23851319-23851530, 23852241-23852383, 23854405-23854522]
8	ADAMDEC1	24384504	24405297	[24384504-24384591, 24392261-24392379, 24393261-24393337, 24394068-24394146, 24395719-24395795, 24397269-24397455, 24397682-24397744, 24398479-24398550, 24398873-24399039, 24399392-24399473, 24400169-24400299, 24401914-24402091, 24404002-24404087, 24405291-24405297]
8	ADAM7	24441108	24508545	[24441108-24441159, 24442472-24442575, 24447185-24447261, 24463881-24463959, 24465698-24465774, 24466798-24466987, 24468766-24468819, 24476432-24476503, 24482141-24482310, 24485276-24485360, 24487186-24487316, 24489158-24489332, 24490798-24490887, 24491902-24492097, 24492494-24492596, 24493042-24493228, 24499235-24499315, 24500177-24500255, 24500789-24500894, 24501476-24501575, 24507479-24507534, 24508545-24508545]
8	NEFM	24913793	24918605	[24913793-24914872, 24915604-24915728, 24917060-24918605]
8	DOCK5	25184908	25411297	[25184908-25184950, 25243673-25243756, 25268844-25268884, 25275385-25275440, 25278568-25278664, 25292023-25292171, 25296512-25296647, 25298943-25299100, 25300575-25300656, 25302324-25302453, 25304254-25304326, 25308782-25308924, 25310406-25310531, 25317006-25317130, 25319577-25319675, 25320979-25321051, 25323847-25323950, 25325363-25325546, 25332250-25332347, 25332602-25332691, 25334095-25334195, 25336238-25336372, 25340876-25340987, 25341738-25341808, 25342400-25342506, 25345474-25345610, 25351730-25351825, 25358962-25359060, 25363046-25363140, 25364625-25364703, 25366869-25366969, 25368191-25368249, 25368570-25368724, 25369555-25369640, 25372558-25372717, 25373617-25373657, 25374563-25374653, 25377304-25377423, 25380304-25380393, 25382673-25382777, 25389090-25389231, 25390205-25390286, 25391895-25391979, 25392795-25392881, 25395542-25395718, 25399910-25399993, 25400928-25401065, 25403557-25403723, 25407982-25408153, 25408801-25408939, 25410098-25410201, 25411193-25411297]
8	KCTD9	25429856	25458245	[25429856-25429972, 25432503-25432636, 25433329-25433434, 25435362-25435511, 25436234-25436329, 25436417-25436484, 25439278-25439406, 25439605-25439663, 25440576-25440672, 25444291-25444334, 25446128-25446249, 25458198-25458245]
8	CDCA2	25460239	25507737	[25460239-25460299, 25460383-25460553, 25462053-25462207, 25466174-25466324, 25468216-25468412, 25469895-25469979, 25479912-25480123, 25483398-25483485, 25483965-25484209, 25485758-25485836, 25487245-25487333, 25488551-25488688, 25503372-25503543, 25506509-25507737]
8	BNIP3L	26383130	26410411	[26383130-26383229, 26391242-26391425, 26395229-26395301, 26407999-26408102, 26408226-26408375, 26410363-26410411]
8	DPYSL2	26578254	26655705	[26578254-26578292, 26581968-26582056, 26583798-26583982, 26624142-26624306, 26626616-26626677, 26627214-26627294, 26627871-26627939, 26634779-26634899, 26643438-26643594, 26643949-26644090, 26647629-26647799, 26652256-26652435, 26653231-26653396, 26655614-26655705]
8	ADRA1A	26756758	26864968	[26756758-26756778, 26770280-26770665, 26864086-26864968]
8	ADRA1A	26766050	26864968	[26766050-26766148, 26770280-26770665, 26864086-26864968]
8	ADRA1A	26770148	26864968	[26770148-26770665, 26864086-26864968]
8	STMN4	27236845	27243722	[27236845-27236904, 27239970-27240161, 27241053-27241261, 27241676-27241756, 27242396-27242491, 27243710-27243722]
8	TRIM35	27287549	27311234	[27287549-27288126, 27289161-27289279, 27290155-27290177, 27294079-27294309, 27298463-27298558, 27310800-27311234]
8	PTK2B	27397584	27458508	[27397584-27397787, 27419894-27420072, 27420656-27420743, 27422303-27422382, 27430092-27430154, 27430363-27430417, 27430875-27431015, 27431397-27431471, 27432259-27432360, 27433434-27433551, 27434092-27434131, 27434512-27434558, 27435742-27435792, 27436250-27436347, 27437121-27437205, 27437395-27437495, 27437764-27437879, 27439030-27439130, 27439308-27439397, 27440236-27440440, 27442874-27442982, 27444205-27444270, 27445793-27445918, 27450748-27450894, 27451042-27451077, 27451484-27451508, 27453113-27453159, 27454153-27454290, 27454530-27454610, 27458293-27458508]
8	PTK2B	27397584	27458508	[27397584-27397787, 27419894-27420072, 27420656-27420743, 27422303-27422382, 27430092-27430154, 27430363-27430417, 27430875-27431015, 27431397-27431471, 27432259-27432360, 27433434-27433551, 27434092-27434131, 27434512-27434558, 27435742-27435792, 27436250-27436347, 27437121-27437205, 27437395-27437495, 27437764-27437879, 27439030-27439130, 27439308-27439397, 27440236-27440440, 27442874-27442982, 27444205-27444270, 27450748-27450894, 27451042-27451077, 27451484-27451508, 27453113-27453159, 27454153-27454290, 27454530-27454610, 27458293-27458508]
8	CHRNA2	27461628	27471057	[27461628-27461753, 27462978-27463992, 27467228-27467337, 27469334-27469378, 27469760-27469980, 27470985-27471057]
8	EPHX2	27491208	27544521	[27491208-27491308, 27500925-27501009, 27503603-27503762, 27504955-27505145, 27506871-27506993, 27511835-27511909, 27515717-27515812, 27516319-27516397, 27518037-27518071, 27520882-27520908, 27522422-27522507, 27525361-27525472, 27536783-27536854, 27538658-27538691, 27540553-27540655, 27541472-27541541, 27543748-27543828, 27544185-27544243, 27544443-27544521]
8	CLU	27455757	27472297	[27455757-27455766, 27455976-27456151, 27457296-27457525, 27461807-27461911, 27462440-27462851, 27463870-27464040, 27466454-27466602, 27467991-27468116, 27472171-27472297]
8	CCDC25	27736215	27772539	[27736215-27736244, 27740471-27740516, 27748076-27748278, 27748494-27748597, 27752511-27752586, 27756718-27756769, 27762418-27762457, 27765203-27765250, 27772512-27772539]
8	PBK	27810304	27833112	[27810304-27810500, 27810957-27811133, 27820564-27820693, 27822318-27822487, 27823062-27823204, 27828104-27828197, 27833055-27833112]
8	SCARA5	27871933	27987614	[27871933-27872069, 27879568-27879765, 27904777-27904833, 27907147-27907245, 27909662-27909742, 27921570-27922244, 27966413-27966541, 27987503-27987614]
8	ELP3	28093214	28189724	[28093214-28093232, 28097218-28097317, 28099827-28099965, 28106712-28106782, 28107912-28107975, 28110369-28110437, 28113018-28113172, 28129501-28129662, 28132277-28132403, 28137697-28137890, 28155941-28156031, 28158567-28158632, 28160228-28160455, 28161996-28162077, 28189648-28189724]
8	PNOC	28329157	28339443	[28329157-28329282, 28339039-28339443]
8	ZNF395	28348718	28361123	[28348718-28348829, 28349124-28349227, 28350063-28350155, 28351494-28351806, 28352572-28352672, 28353172-28353407, 28356669-28356778, 28359591-28359823, 28360884-28361123]
8	FBXO16	28428726	28483445	[28428726-28428735, 28429377-28429402, 28447170-28447272, 28452243-28452475, 28456765-28456929, 28463611-28463817, 28473771-28473806, 28483347-28483445]
8	FZD3	28503013	28563010	[28503013-28503201, 28520637-28520833, 28527146-28528163, 28551602-28551750, 28555737-28555970, 28562797-28563010]
8	EXTL3	28716059	28750865	[28716059-28718206, 28731222-28731349, 28737518-28737662, 28743085-28743213, 28750656-28750865]
8	HMBOX1	28963867	29051154	[28963867-28963889, 28970042-28970518, 28980070-28980155, 29009071-29009181, 29018759-29018912, 29045360-29045442, 29047357-29047452, 29048953-29049047, 29051017-29051154]
8	DUSP4	29337025	29350277	[29337025-29337410, 29338281-29338500, 29340097-29340242, 29349845-29350277]
8	DUSP4	29337025	29345528	[29337025-29337410, 29338281-29338500, 29340097-29340242, 29345369-29345528]
8	SARAF	30063887	30082948	[30063887-30063912, 30065987-30066138, 30066776-30066917, 30069641-30070058, 30073876-30074054, 30082846-30082948]
8	LEPROTL1	30095512	30105861	[30095512-30095527, 30101897-30101972, 30104299-30104485, 30105745-30105861]
8	DCTN6	30156383	30183172	[30156383-30156405, 30164110-30164174, 30175084-30175189, 30177125-30177213, 30179407-30179454, 30180487-30180629, 30183074-30183172]
8	RBPMS	30385092	30558948	[30385092-30385157, 30474778-30474855, 30477798-30477836, 30479314-30479376, 30504285-30504435, 30544493-30544623, 30558886-30558948]
8	GTF2E2	30578920	30653597	[30578920-30579036, 30580280-30580395, 30607056-30607149, 30612298-30612480, 30614607-30614714, 30635031-30635122, 30653432-30653597]
8	PPP2CB	30786234	30812420	[30786234-30786306, 30791196-30791314, 30793916-30794077, 30794191-30794280, 30797580-30797753, 30799545-30799754, 30812319-30812420]
8	TEX15	30833285	30849016	[30833285-30833322, 30836802-30838060, 30839905-30839963, 30842003-30849016]
8	PURG	31031738	31032781	[31031738-31032781]
8	WRN	31058447	31173101	[31058447-31058542, 31059152-31059264, 31064288-31064433, 31064914-31065062, 31067032-31067181, 31068257-31068326, 31076172-31076286, 31080866-31081295, 31083698-31083778, 31085165-31085245, 31087775-31087919, 31088889-31088964, 31090464-31090531, 31090833-31090941, 31091829-31091897, 31096767-31096849, 31100848-31100954, 31111614-31111798, 31116353-31116527, 31120242-31120423, 31124521-31124622, 31124907-31124999, 31132364-31132505, 31141429-31141599, 31141680-31141774, 31142625-31142700, 31143549-31143622, 31147052-31147127, 31147363-31147475, 31150340-31150454, 31154623-31154754, 31157367-31157529, 31167021-31167229, 31172994-31173101]
8	NRG1	32548726	32764401	[32548726-32548825, 32595827-32596004, 32605561-32605682, 32614513-32614563, 32616834-32616884, 32727948-32728077, 32742674-32742732, 32749560-32749583, 32754371-32754473, 32756402-32756528, 32759305-32759435, 32760199-32760405, 32763747-32764401]
8	NRG1	32548726	32764401	[32548726-32548825, 32595827-32596004, 32605561-32605682, 32614513-32614563, 32616834-32616884, 32727948-32728077, 32742674-32742732, 32754371-32754473, 32756402-32756528, 32759305-32759435, 32760199-32760405, 32763747-32764401]
8	NRG1	32548726	32764401	[32548726-32548825, 32595827-32596004, 32605561-32605682, 32614513-32614563, 32616834-32616884, 32727948-32728077, 32742007-32742074, 32754371-32754473, 32756402-32756528, 32759305-32759435, 32760199-32760405, 32763747-32764401]
8	NRG1	32548726	32763337	[32548726-32548825, 32595827-32596004, 32605561-32605682, 32614513-32614563, 32616834-32616884, 32727948-32728077, 32742007-32742074, 32754371-32754473, 32756402-32756528, 32759305-32759435, 32760199-32760405, 32763217-32763337]
8	NRG1	32647717	32742767	[32647717-32648383, 32727948-32728077, 32742674-32742767]
8	FUT10	33372576	33461451	[33372576-33372803, 33388962-33389797, 33453215-33453509, 33461371-33461451]
8	MAK16	33485206	33498628	[33485206-33485220, 33488377-33488426, 33488519-33488628, 33488733-33488797, 33488987-33489138, 33490284-33490338, 33495541-33495615, 33496624-33496740, 33497231-33497296, 33498431-33498628]
8	TTI2	33499172	33512612	[33499172-33499276, 33500327-33500489, 33503428-33503571, 33503747-33503934, 33507228-33507320, 33509745-33509931, 33511966-33512612]
8	RNF122	33548752	33566722	[33548752-33548866, 33549409-33549491, 33551043-33551084, 33551343-33551388, 33558614-33558770, 33566698-33566722]
8	DUSP26	33592012	33597514	[33592012-33592211, 33593532-33593746, 33597294-33597514]
8	UNC5D	35235784	35790562	[35235784-35235886, 35549291-35549509, 35568097-35568240, 35595553-35595656, 35683546-35683726, 35684581-35684748, 35686544-35686708, 35705928-35705960, 35722209-35722394, 35726151-35726528, 35731011-35731095, 35748526-35748694, 35750581-35750808, 35759319-35759468, 35766901-35767065, 35774298-35774476, 35790358-35790562]
8	ZNF703	37695979	37698673	[37695979-37696221, 37697144-37698673]
