Chr	gene_name	start	end	exon_list
1	ATAD3B	1471884	1495816	[1471884-1472088, 1477273-1477349, 1478643-1478744, 1479048-1479107, 1480866-1480935, 1482137-1482302, 1482544-1482613, 1485015-1485170, 1485781-1485837, 1486109-1486234, 1486543-1486667, 1487862-1487913, 1489203-1489273, 1490256-1490423, 1490562-1490670, 1495484-1495816]
1	ATAD3A	1512268	1534071	[1512268-1512472, 1516011-1516087, 1517166-1517411, 1517715-1517774, 1518920-1518989, 1520140-1520305, 1520547-1520616, 1522743-1522898, 1523510-1523566, 1523838-1523963, 1524272-1524396, 1525239-1525290, 1526460-1526530, 1527694-1527861, 1529222-1529330, 1533925-1534071]
1	SSU72	1542065	1574556	[1542065-1542166, 1543868-1543986, 1544862-1545001, 1564772-1564915, 1574477-1574556]
1	SLC35E2	1732454	1739556	[1732454-1732522, 1734689-1734834, 1738320-1738447, 1738921-1739056, 1739235-1739556]
1	GNB1	1787330	1825452	[1787330-1787436, 1789052-1789268, 1790394-1790595, 1793244-1793310, 1804418-1804580, 1806474-1806537, 1815755-1815861, 1817836-1817874, 1825396-1825452]
1	TMEM52	1917881	1919264	[1917881-1918161, 1918252-1918430, 1918892-1918933, 1919044-1919087, 1919181-1919264]
1	GABRD	2019423	2030281	[2019423-2019490, 2024941-2025053, 2025333-2025400, 2025517-2025737, 2027576-2027658, 2028154-2028291, 2029110-2029265, 2029550-2029761, 2029982-2030281]
1	PRKCZ	2050630	2185008	[2050630-2050700, 2055440-2055561, 2056483-2056572, 2059540-2059590, 2135261-2135346, 2144209-2144340, 2146026-2146107, 2148871-2148923, 2150789-2150977, 2155994-2156091, 2169517-2169603, 2172054-2172189, 2172300-2172387, 2173896-2174015, 2174753-2174832, 2175223-2175312, 2184582-2184697, 2184921-2185008]
1	FAAP20	2189708	2194748	[2189708-2189780, 2193638-2193909, 2193997-2194132, 2194687-2194748]
1	SKI	2228766	2306764	[2228766-2229734, 2302977-2303102, 2303284-2303399, 2303839-2304101, 2304292-2304584, 2306019-2306249, 2306576-2306764]
1	MORN1	2321382	2391532	[2321382-2321578, 2324096-2324142, 2336468-2336547, 2336716-2336849, 2357431-2357597, 2358591-2358714, 2372480-2372590, 2374460-2374556, 2384977-2385064, 2385806-2385896, 2387418-2387528, 2388238-2388336, 2389924-2389995, 2391457-2391532]
1	PEX10	2405765	2412501	[2405765-2405833, 2406483-2406618, 2406719-2406954, 2408451-2408857, 2410370-2410450, 2412390-2412501]
1	PANK4	-	-	-
1	FAM213B	2586795	2589426	[2586795-2586947, 2587090-2587294, 2587740-2587791, 2588389-2588452, 2588549-2588624, 2588921-2589039, 2589409-2589426]
1	ACTRT2	3021686	3022819	[3021686-3022819]
1	ARHGEF16	3463084	3480586	[3463084-3463671, 3466147-3466192, 3467167-3467336, 3468879-3468935, 3469432-3469592, 3473077-3473229, 3473392-3473521, 3474707-3474781, 3475969-3476061, 3477874-3478025, 3478423-3478611, 3479516-3479589, 3479811-3479912, 3480447-3480586]
1	TPRG1L	3625072	3628602	[3625072-3625272, 3625423-3625514, 3625712-3625888, 3627499-3627652, 3628408-3628602]
1	WRAP73	3630974	3649998	[3630974-3631116, 3631465-3631656, 3632212-3632337, 3633397-3633502, 3634996-3635073, 3635159-3635293, 3635943-3636029, 3636994-3637097, 3638749-3638821, 3646665-3646781, 3647407-3647559, 3649930-3649998]
1	TP73	3682365	3733078	[3682365-3682429, 3683059-3683179, 3707548-3707790, 3722020-3722206, 3723353-3723468, 3727114-3727223, 3727627-3727769, 3728128-3728216, 3729326-3729447, 3729999-3730147, 3730926-3731064, 3731462-3731555, 3732746-3733078]
1	CCDC27	3752481	3771522	[3752481-3752798, 3754117-3754240, 3755456-3755566, 3756732-3756889, 3761280-3761429, 3762619-3762711, 3763107-3763473, 3763705-3763835, 3766534-3766611, 3767232-3767444, 3769782-3769886, 3771400-3771522]
1	LRRC47	3781087	3796475	[3781087-3781335, 3781511-3781600, 3782660-3782762, 3783995-3784110, 3785086-3785202, 3786848-3787309, 3795861-3796475]
1	DFFB	3857603	3883740	[3857603-3857716, 3858717-3858843, 3865811-3865999, 3867973-3868052, 3869604-3869774, 3872471-3872571, 3883506-3883740]
1	C1orf174	3889959	3900185	[3889959-3890072, 3890568-3891056, 3892882-3892995, 3900171-3900185]
1	AJAP1	4655425	4774498	[4655425-4655453, 4711899-4712698, 4769852-4769939, 4772279-4772524, 4774426-4774498]
1	KCNAB2	6040568	6098573	[6040568-6040644, 6041830-6041871, 6072754-6072797, 6073732-6073769, 6082194-6082273, 6085203-6085247, 6087466-6087510, 6089007-6089050, 6090388-6090474, 6094399-6094484, 6095322-6095442, 6095529-6095623, 6096635-6096755, 6097268-6097356, 6098484-6098573]
1	KCNAB2	6040568	6098573	[6040568-6040644, 6072754-6072797, 6073732-6073769, 6082194-6082273, 6085203-6085247, 6087466-6087510, 6089007-6089050, 6090388-6090474, 6094399-6094484, 6095322-6095442, 6095529-6095623, 6096635-6096755, 6097268-6097356, 6098484-6098573]
1	CHD5	6106279	6180022	[6106279-6106286, 6106394-6106508, 6106615-6106778, 6109794-6109989, 6110393-6110525, 6111774-6111882, 6112139-6112276, 6112908-6112997, 6121104-6121236, 6121493-6121572, 6123947-6124106, 6124516-6124660, 6125099-6125232, 6125523-6125611, 6125765-6125857, 6126571-6126745, 6128045-6128217, 6128498-6128608, 6128837-6129068, 6130203-6130327, 6131630-6131747, 6134127-6134258, 6134717-6134858, 6135229-6135402, 6136516-6136637, 6136727-6136864, 6142127-6142327, 6142413-6142604, 6143822-6143930, 6144023-6144154, 6146211-6146422, 6146664-6146870, 6148853-6149074, 6149245-6149411, 6151031-6151154, 6152411-6152535, 6154659-6154897, 6155598-6155716, 6159335-6159514, 6168149-6168276, 6179944-6180022]
1	RPL22	6186671	6199572	[6186671-6186815, 6192929-6193053, 6197651-6197755, 6199561-6199572]
1	RNF207	6206535	6219406	[6206535-6206725, 6207378-6207510, 6208880-6209024, 6209114-6209195, 6209267-6209342, 6209413-6209538, 6209923-6209969, 6210222-6210294, 6210369-6210437, 6210869-6210937, 6211020-6211117, 6211866-6212052, 6212230-6212415, 6212681-6212732, 6213065-6213182, 6218288-6218368, 6219235-6219406]
1	C1orf188	6192114	6194686	[6192114-6192185, 6192570-6192616, 6192869-6192941, 6193016-6193084, 6194513-6194686]
1	ICMT	6225079	6235910	[6225079-6225261, 6231901-6232118, 6233473-6233642, 6234885-6234973, 6235716-6235910]
1	ICMT	6219405	6227964	[6219405-6219587, 6226227-6226444, 6227799-6227964]
1	LINC00337	6221280	6221570	[6221280-6221570]
1	GPR153	6249337	6254904	[6249337-6250002, 6250439-6250623, 6251337-6251529, 6253717-6254146, 6254549-6254904]
1	ACOT7	6264596	6385665	[6264596-6264694, 6281101-6281285, 6294863-6294979, 6318491-6318577, 6327298-6327412, 6333476-6333567, 6339432-6339588, 6349748-6349865, 6385493-6385665]
1	ACOT7	6264596	6360651	[6264596-6264694, 6281101-6281285, 6294863-6294979, 6318491-6318577, 6327298-6327412, 6333476-6333567, 6339432-6339588, 6349748-6349865, 6360569-6360651]
1	ACOT7	6264596	6358844	[6264596-6264694, 6281101-6281285, 6294863-6294979, 6318491-6318577, 6327298-6327412, 6333476-6333567, 6339432-6339588, 6349748-6349865, 6358825-6358844]
1	ACOT7	-	-	-
1	ACOT7	-	-	-
1	ESPN	6424955	6460145	[6424955-6425248, 6428225-6428418, 6440253-6440439, 6440625-6440807, 6440933-6441064, 6444480-6444681, 6445663-6445934, 6448640-6449090, 6451602-6451747, 6451832-6452095, 6457183-6457262, 6457360-6457371, 6459998-6460145]
1	TNFRSF25	6461433	6466106	[6461433-6461761, 6461993-6462173, 6462628-6462665, 6462862-6462969, 6463071-6463126, 6464374-6464452, 6464551-6464718, 6465087-6465221, 6465439-6465559, 6466068-6466106]
1	TNFRSF25	6461433	6466106	[6461433-6461761, 6461993-6462173, 6462628-6462665, 6462862-6462969, 6463064-6463146, 6464374-6464452, 6464551-6464718, 6465087-6465221, 6465439-6465559, 6466068-6466106]
1	TNFRSF25	6461433	6466106	[6461433-6461761, 6461993-6462173, 6462628-6462662, 6463071-6463126, 6464374-6464452, 6464551-6464718, 6465087-6465221, 6465439-6465559, 6466068-6466106]
1	TNFRSF25	6461433	6466106	[6461433-6461761, 6461993-6462173, 6462628-6462665, 6462862-6462969, 6463071-6463126, 6464374-6464452, 6464551-6464718, 6465439-6465559, 6466068-6466106]
1	TNFRSF25	6461433	6466106	[6461433-6461761, 6461993-6462173, 6462628-6462662, 6465439-6465559, 6466068-6466106]
1	TNFRSF25	6456447	6460432	[6456447-6456499, 6458877-6459044, 6459765-6459885, 6460394-6460432]
1	TNFRSF25	6456985	6460432	[6456985-6456991, 6457188-6457472, 6458700-6458778, 6458877-6459044, 6459413-6459547, 6459765-6459885, 6460394-6460432]
1	TNFRSF25	6457233	6460432	[6457233-6457452, 6458700-6458778, 6458877-6459044, 6459413-6459547, 6459765-6459885, 6460394-6460432]
1	PLEKHG5	6467562	6477570	[6467562-6467571, 6467824-6468585, 6469041-6469240, 6469334-6469449, 6469543-6469675, 6470235-6470354, 6470505-6470642, 6470734-6470883, 6470989-6471099, 6471487-6471636, 6471757-6471807, 6472526-6472621, 6472985-6473173, 6473250-6473453, 6474012-6474163, 6474450-6474586, 6475046-6475137, 6475461-6475521, 6475930-6476035, 6477528-6477570]
1	NOL9	6525853	6554501	[6525853-6526002, 6526695-6526828, 6528993-6529170, 6531967-6532078, 6532462-6532759, 6533279-6533440, 6541829-6541926, 6544825-6544921, 6545044-6545179, 6549570-6549697, 6550395-6550614, 6554106-6554501]
1	TAS1R1	6555373	6579583	[6555373-6555563, 6570908-6571214, 6574630-6575391, 6576414-6576626, 6576949-6577069, 6578652-6579583]
1	TAS1R1	6555373	6579583	[6555373-6555563, 6570908-6571214, 6576414-6576626, 6576949-6577069, 6578652-6579583]
1	TAS1R1	6615433	6638894	[6615433-6615623, 6630968-6631274, 6634690-6635451, 6638712-6638894]
1	ZBTB48	6580609	6589211	[6580609-6581298, 6582057-6582298, 6585918-6586029, 6586694-6586786, 6587204-6587290, 6587477-6587631, 6588059-6588195, 6588277-6588441, 6588755-6588843, 6588915-6589211]
1	PHF13	6614066	6621636	[6614066-6614104, 6616756-6616857, 6619802-6620336, 6621410-6621636]
1	THAP3	6625218	6634087	[6625218-6625291, 6628498-6628690, 6630287-6630352, 6632369-6632494, 6634019-6634087]
1	DNAJC11	6635674	6701799	[6635674-6635699, 6636116-6636245, 6637197-6637339, 6637446-6637503, 6638294-6638363, 6639901-6640056, 6644557-6644673, 6645040-6645125, 6645788-6645977, 6651528-6651601, 6652828-6652950, 6653910-6654038, 6667708-6667809, 6678393-6678466, 6680907-6681036, 6701728-6701799]
1	VAMP3	7771383	7779644	[7771383-7771384, 7773441-7773510, 7777159-7777317, 7778117-7778168, 7779625-7779644]
1	PER3	7784877	7842754	[7784877-7785004, 7785440-7785585, 7786720-7786835, 7788044-7788245, 7793959-7794007, 7798524-7798672, 7801112-7801190, 7803046-7803152, 7803691-7803847, 7808892-7808997, 7809892-7810020, 7810437-7810566, 7819284-7819419, 7820114-7820238, 7820466-7820639, 7826479-7826709, 7827117-7827814, 7829836-7830160, 7835761-7835944, 7836998-7837148, 7842671-7842754]
1	UTS2	7847765	7853430	[7847765-7847881, 7849639-7849682, 7850811-7850921, 7852900-7852922, 7853306-7853430]
1	UTS2	7847765	7853002	[7847765-7847881, 7849639-7849682, 7850811-7850921, 7852900-7853002]
1	TNFRSF9	7920834	7939993	[7920834-7920922, 7933161-7933295, 7935012-7935142, 7937689-7937755, 7938192-7938329, 7938720-7938827, 7939894-7939993]
1	PARK7	7962785	7985053	[7962785-7962874, 7965323-7965424, 7969344-7969403, 7970893-7970962, 7977651-7977737, 7984893-7985053]
1	ERRFI1	8013209	8015618	[8013209-8014395, 8015307-8015383, 8015494-8015618]
1	RERE	8355086	8656296	[8355086-8355119, 8355418-8355598, 8356099-8356245, 8358195-8358915, 8359763-8359985, 8360111-8361489, 8361762-8361875, 8362682-8362843, 8364055-8364254, 8364745-8364837, 8365811-8365973, 8422726-8422806, 8465924-8466022, 8495062-8495161, 8497404-8497528, 8508626-8508674, 8541213-8541317, 8556474-8556570, 8557417-8557522, 8614560-8614685, 8624309-8624379, 8655972-8656296]
1	DKFZp566H0824	-	-	-
1	ENO1	8861359	8874907	[8861359-8861428, 8862886-8862944, 8863234-8863342, 8863890-8864091, 8865284-8865481, 8866278-8866500, 8867116-8867249, 8867987-8868056, 8870451-8870509, 8871890-8871985, 8874823-8874907]
1	SLC2A7	9003299	9026344	[9003299-9003517, 9004751-9004878, 9007309-9007384, 9010142-9010243, 9013524-9013634, 9014680-9014867, 9015116-9015241, 9018222-9018374, 9019208-9019332, 9022917-9023077, 9024975-9025073, 9026294-9026344]
1	SLC2A5	9037585	9069535	[9037585-9037788, 9037896-9038023, 9038430-9038505, 9038827-9038928, 9039551-9039661, 9039799-9039986, 9040063-9040188, 9041784-9041936, 9047609-9047733, 9057447-9057607, 9058151-9058249, 9069503-9069535]
1	GPR157	9104418	9129026	[9104418-9104633, 9105485-9105679, 9111275-9111488, 9128644-9129026]
1	H6PD	9244934	9264868	[9244934-9245560, 9246965-9247082, 9262058-9262327, 9263508-9264868]
1	SPSB1	9355891	9367574	[9355891-9356584, 9367447-9367574]
1	SLC25A33	9539691	9582500	[9539691-9539746, 9553625-9553804, 9567283-9567360, 9570257-9570357, 9573345-9573411, 9579953-9580233, 9582298-9582500]
1	PIK3CD	9710455	9727045	[9710455-9710595, 9715540-9715768, 9715848-9716077, 9716439-9716618, 9716958-9717107, 9717536-9717625, 9718693-9718914, 9719920-9720016, 9720111-9720241, 9720610-9720660, 9720741-9720908, 9721126-9721247, 9721443-9721586, 9721760-9721859, 9721974-9722152, 9722243-9722355, 9722527-9722605, 9723124-9723291, 9723968-9724091, 9724275-9724420, 9724803-9724935, 9726908-9727045]
1	CLSTN1	9730507	9823732	[9730507-9730704, 9731205-9731389, 9731760-9731895, 9733400-9733545, 9733971-9734141, 9734947-9735173, 9735466-9735614, 9735884-9736041, 9737497-9737553, 9741093-9741255, 9743883-9744004, 9744394-9744642, 9749460-9749645, 9749763-9749912, 9751472-9751680, 9755113-9755308, 9773271-9773393, 9823642-9823732]
1	CTNNBIP1	9850717	9872063	[9850717-9850775, 9871186-9871276, 9871968-9872063]
1	LZIC	9930398	9936618	[9930398-9930456, 9931890-9931971, 9932802-9932897, 9934761-9934859, 9935491-9935626, 9936518-9936618]
1	NMNAT1	9972073	9982700	[9972073-9972187, 9975591-9975774, 9981030-9981169, 9982300-9982700]
1	RBP7	9997258	10015831	[9997258-9997330, 10007569-10007747, 10008172-10008273, 10015781-10015831]
1	UBE4B	10033670	10179955	[10033670-10033693, 10072027-10072213, 10095460-10095595, 10101107-10101194, 10102947-10103091, 10105515-10105743, 10117458-10117599, 10119512-10119612, 10121961-10122075, 10126793-10126876, 10129391-10129447, 10130499-10130615, 10130714-10130812, 10132368-10132481, 10134987-10135185, 10137066-10137204, 10144939-10145038, 10146962-10147089, 10149183-10149281, 10151325-10151560, 10158355-10158481, 10161141-10161285, 10168135-10168269, 10171137-10171328, 10178643-10178817, 10179415-10179561, 10179894-10179955]
1	KIF1B	10232328	10376586	[10232328-10232433, 10256246-10256322, 10258492-10258671, 10261904-10261969, 10267379-10267557, 10268151-10268262, 10271501-10271578, 10272240-10272305, 10275427-10275502, 10276320-10276398, 10277985-10278127, 10282399-10282532, 10291081-10291160, 10292046-10292121, 10295085-10295164, 10295659-10295765, 10296581-10296664, 10296896-10297076, 10297173-10297245, 10320042-10320135, 10321708-10321856, 10323883-10324061, 10324757-10324894, 10326110-10326358, 10334519-10334637, 10336656-10336741, 10337073-10337202, 10337370-10337532, 10339768-10339858, 10342049-10342167, 10343231-10343286, 10345844-10345952, 10347760-10347826, 10348648-10348732, 10352630-10352735, 10360928-10361042, 10361691-10361824, 10363282-10363343, 10365099-10365244, 10365408-10365647, 10368466-10368537, 10371140-10371261, 10374315-10374464, 10374853-10375045, 10375254-10375372, 10376544-10376586]
1	KIF1B	10232328	10304646	[10232328-10232433, 10256246-10256322, 10258492-10258671, 10261904-10261969, 10267379-10267557, 10268151-10268262, 10271501-10271578, 10272240-10272305, 10275427-10275502, 10276320-10276398, 10277985-10278127, 10282399-10282532, 10291081-10291160, 10292046-10292121, 10295085-10295164, 10295659-10295765, 10296581-10296664, 10296896-10297076, 10297173-10297245, 10303162-10304646]
1	PGD	10399117	10419748	[10399117-10399124, 10399628-10399703, 10400392-10400571, 10403070-10403135, 10404160-10404278, 10408070-10408139, 10411417-10411551, 10413061-10413250, 10416986-10417116, 10417375-10417508, 10418825-10418924, 10419416-10419538, 10419629-10419748]
1	APITD1-CORT	10430517	10451594	[10430517-10430567, 10433841-10433964, 10434656-10434689, 10440346-10440412, 10451376-10451594]
1	APITD1	10430517	10442404	[10430517-10430567, 10433841-10433964, 10434656-10434689, 10440346-10440412, 10442264-10442404]
1	APITD1	10493964	10502461	[10493964-10494021, 10494713-10494746, 10500403-10500469, 10502321-10502461]
1	CORT	10450223	10451594	[10450223-10450321, 10451376-10451594]
1	DFFA	10461489	10472457	[10461489-10461701, 10463057-10463208, 10463430-10463619, 10467189-10467331, 10469176-10469337, 10472322-10472457]
1	DFFA	10463033	10472457	[10463033-10463208, 10463430-10463619, 10467189-10467331, 10469176-10469337, 10472322-10472457]
1	CASZ1	10647796	10693888	[10647796-10648138, 10649069-10649191, 10649282-10649436, 10650691-10650754, 10650940-10651075, 10653376-10654217, 10654418-10654590, 10655648-10655812, 10656645-10656735, 10658507-10658575, 10659701-10660535, 10665082-10665570, 10693873-10693888]
1	C1orf127	11007719	11024252	[11007719-11008900, 11009680-11009870, 11014075-11014198, 11015046-11015242, 11017641-11017809, 11018770-11018808, 11024184-11024252]
1	TARDBP	11013727	11022653	[11013727-11013964, 11016843-11017006, 11018732-11018872, 11020428-11020598, 11022123-11022653]
1	MASP2	11026884	11047206	[11026884-11027647, 11030175-11030249, 11030747-11030881, 11034827-11034905, 11037692-11037810, 11042874-11043021, 11043338-11043534, 11045407-11045538, 11046555-11046732, 11046890-11047118, 11047202-11047206]
1	MASP2	11044939	11047206	[11044939-11044952, 11045407-11045538, 11046555-11046732, 11046890-11047118, 11047202-11047206]
1	SRM	11054864	11059942	[11054864-11054884, 11054961-11055083, 11055780-11055925, 11056010-11056093, 11056603-11056756, 11058799-11058891, 11059224-11059344, 11059776-11059942]
1	EXOSC10	11066717	11099830	[11066717-11066747, 11068007-11068083, 11068644-11068705, 11069558-11069729, 11070899-11070972, 11072086-11072170, 11074230-11074325, 11076841-11076947, 11077364-11077442, 11077600-11077650, 11079710-11079821, 11080498-11080548, 11080763-11080911, 11081081-11081237, 11082687-11082877, 11087447-11087590, 11087799-11087909, 11088122-11088197, 11090553-11090667, 11091013-11091178, 11091492-11091596, 11095757-11095880, 11098019-11098155, 11099720-11099830]
1	MTOR	11107484	11259408	[11107484-11107499, 11108180-11108285, 11109289-11109369, 11109648-11109728, 11112851-11112916, 11114317-11114452, 11114812-11114886, 11115395-11115467, 11117003-11117085, 11121245-11121367, 11121978-11122125, 11124497-11124632, 11126621-11126795, 11127009-11127143, 11127623-11127805, 11128003-11128125, 11128453-11128551, 11128854-11128950, 11129737-11129837, 11130528-11130776, 11133079-11133196, 11134350-11134465, 11139303-11139434, 11139532-11139657, 11144647-11144754, 11144967-11145044, 11146675-11146790, 11150125-11150225, 11157151-11157290, 11167441-11167516, 11199257-11199402, 11199540-11199702, 11204560-11204702, 11209311-11209457, 11210813-11210905, 11212311-11212473, 11212795-11212907, 11213398-11213565, 11216147-11216233, 11228667-11228917, 11230924-11231053, 11231299-11231433, 11232435-11232527, 11233397-11233486, 11234142-11234264, 11237842-11238047, 11238401-11238616, 11240302-11240546, 11241552-11241680, 11243113-11243299, 11247624-11247732, 11247818-11248093, 11253838-11253972, 11255991-11256191, 11256932-11257164, 11258484-11258592, 11259247-11259408]
1	ANGPTL7	11189579	11195022	[11189579-11189954, 11192269-11192369, 11193579-11193773, 11194460-11194658, 11194853-11195022]
1	UBIAD1	11273531	11286130	[11273531-11274059, 11285643-11286130]
1	FBXO2	11648693	11654339	[11648693-11648827, 11649086-11649224, 11649778-11649873, 11649944-11650073, 11650465-11650833, 11654318-11654339]
1	FBXO44	11655835	11661304	[11655835-11656099, 11658266-11658363, 11658735-11658870, 11661129-11661304]
1	FBXO44	11655835	11661272	[11655835-11656099, 11658266-11658392, 11658532-11658627, 11658735-11658870, 11661129-11661272]
1	FBXO6	11668658	11673850	[11668658-11668943, 11671265-11671391, 11671927-11672022, 11673276-11673411, 11673614-11673850]
1	MAD2L2	11674774	11680600	[11674774-11674815, 11675081-11675173, 11675657-11675730, 11676045-11676139, 11676847-11676947, 11677542-11677613, 11680352-11680470, 11680561-11680600]
1	DRAXIN	11706258	11719695	[11706258-11706708, 11709274-11709464, 11711850-11711964, 11712339-11712428, 11715118-11715207, 11719583-11719695]
1	AGTRAP	11736208	11750191	[11736208-11736234, 11745802-11745836, 11747439-11747544, 11748414-11748609, 11750076-11750191]
1	MTHFR	11790679	11803115	[11790679-11790897, 11791206-11791325, 11792277-11792378, 11793906-11794088, 11794357-11794537, 11794728-11794862, 11795097-11795347, 11796205-11796398, 11800211-11800321, 11801160-11801398, 11802880-11803115]
1	CLCN6	11806262	11840222	[11806262-11806348, 11807130-11807189, 11815845-11815910, 11816614-11816679, 11819487-11819553, 11822694-11822800, 11823706-11823832, 11824485-11824552, 11826155-11826213, 11827088-11827220, 11828105-11828218, 11828457-11828623, 11829195-11829321, 11833514-11833637, 11833876-11834029, 11834235-11834394, 11834483-11834589, 11835966-11836152, 11836998-11837155, 11837342-11837498, 11838334-11838441, 11838534-11838659, 11840142-11840222]
1	NPPA	11846008	11847683	[11846008-11846013, 11847112-11847438, 11847561-11847683]
1	NPPB	11857654	11858832	[11857654-11857670, 11858213-11858468, 11858701-11858832]
1	KIAA2013	11920314	11926236	[11920314-11920331, 11922635-11923488, 11925204-11926236]
1	PLOD1	11934779	11974807	[11934779-11934854, 11947975-11948066, 11949772-11949905, 11950356-11950519, 11952622-11952734, 11954829-11954892, 11956916-11957013, 11957841-11957942, 11958515-11958646, 11960645-11960766, 11963531-11963635, 11964174-11964299, 11964643-11964784, 11965479-11965592, 11966250-11966315, 11966986-11967090, 11970669-11970815, 11972871-11972996, 11974652-11974807]
1	MIIP	12021726	12031807	[12021726-12021839, 12022094-12022441, 12022832-12022916, 12029032-12029140, 12029222-12029280, 12029764-12029893, 12030027-12030123, 12031265-12031402, 12031721-12031807]
1	TNFRSF8	12063598	12142530	[12063598-12063660, 12084463-12084550, 12097100-12097216, 12104378-12104530, 12109565-12109655, 12110040-12110203, 12111897-12112013, 12115576-12115728, 12123283-12123376, 12123714-12123826, 12125950-12126051, 12126182-12126235, 12135587-12135612, 12138228-12138435, 12142286-12142530]
