Chr	gene_name	start	end	exon_list
3	GRM7	6878075	7703113	[6878075-6878593, 7163138-7163354, 7315370-7315511, 7323184-7323338, 7431709-7431849, 7469293-7469493, 7478269-7478408, 7595108-7596043, 7696735-7696981, 7703043-7703113]
3	SSUH2	8619867	8633937	[8619867-8620013, 8623548-8623655, 8625541-8625646, 8626228-8626320, 8627697-8627782, 8629663-8629725, 8630804-8630928, 8632048-8632108, 8633665-8633937]
3	CAV3	8733876	8745866	[8733876-8733989, 8745525-8745866]
3	OXTR	8752976	8768186	[8752976-8753223, 8767265-8768186]
3	RAD18	8881356	8963384	[8881356-8881458, 8890388-8890450, 8898893-8899046, 8902379-8902519, 8912311-8912371, 8913643-8913719, 8935870-8936054, 8939553-8939652, 8941466-8941803, 8947219-8947289, 8948508-8948569, 8958919-8959000, 8963334-8963384]
3	SRGAP3	8985518	9248950	[8985518-8985931, 8990511-8990838, 8992905-8993054, 8994342-8994522, 9010307-9010386, 9013307-9013534, 9013736-9013841, 9015596-9015730, 9025260-9025337, 9026934-9026994, 9032649-9032751, 9038062-9038089, 9047390-9047474, 9053026-9053223, 9056232-9056333, 9058250-9058471, 9060230-9060358, 9064395-9064580, 9080024-9080086, 9104679-9104841, 9124724-9124916, 9248884-9248950]
3	THUMPD3	9365068	9384687	[9365068-9365319, 9366907-9366984, 9371059-9371535, 9374515-9374645, 9377818-9377887, 9380502-9380617, 9383198-9383308, 9384211-9384334, 9384523-9384687]
3	CPNE9	9703996	9729691	[9703996-9704063, 9704586-9704626, 9704748-9704794, 9704890-9704993, 9705463-9705499, 9705717-9705719, 9705986-9706062, 9712540-9712603, 9712724-9712827, 9712974-9713078, 9714913-9714954, 9715288-9715363, 9715472-9715525, 9715973-9716034, 9717057-9717103, 9718028-9718209, 9718474-9718601, 9725948-9726050, 9726664-9726721, 9727112-9727185, 9729506-9729691]
3	BRPF1	9734140	9747348	[9734140-9734738, 9738998-9739957, 9740778-9740940, 9741307-9741438, 9742024-9742152, 9742943-9743252, 9743577-9743900, 9744223-9744507, 9745007-9745154, 9745572-9745708, 9745811-9745929, 9746299-9746453, 9747165-9747348]
3	OGG1	9750286	9766134	[9750286-9750422, 9750944-9751191, 9751769-9751948, 9754703-9754884, 9756470-9756620, 9756766-9756815, 9765808-9766134]
3	OGG1	9750286	9766134	[9750286-9750422, 9750944-9751191, 9751769-9751948, 9754703-9754884, 9765808-9766134]
3	OGG1	9750286	9765830	[9750286-9750422, 9750944-9751191, 9751769-9751948, 9765808-9765830]
3	OGG1	9750286	9765830	[9750286-9750422, 9750944-9751191, 9751769-9751948, 9754703-9754884, 9756470-9756620, 9756766-9756815, 9759186-9759285, 9765808-9765830]
3	OGG1	9750286	9757327	[9750286-9750422, 9750944-9751191, 9751769-9751948, 9754703-9754884, 9756470-9756620, 9756766-9756815, 9757043-9757327]
3	OGG1	9750286	9757149	[9750286-9750422, 9750944-9751191, 9751769-9751948, 9754703-9754884, 9756470-9756620, 9756766-9756815, 9757060-9757149]
3	CAMK1	9757538	9767748	[9757538-9757620, 9757728-9757845, 9759487-9759574, 9759671-9759749, 9760655-9760767, 9761460-9761535, 9761630-9761756, 9762913-9763051, 9763138-9763212, 9765758-9765889, 9767666-9767748]
3	TADA3	9780356	9791465	[9780356-9780548, 9784027-9784212, 9785315-9785424, 9787005-9787108, 9787198-9787339, 9789508-9789613, 9789712-9789962, 9791259-9791465]
3	TADA3	9784023	9791465	[9784023-9784212, 9785315-9785424, 9787005-9787108, 9787198-9787339, 9789508-9789613, 9789712-9789962, 9791259-9791465]
3	TTLL3	9837336	9851504	[9837336-9837424, 9842483-9842631, 9843680-9843923, 9845643-9846078, 9851364-9851504]
3	RPUSD3	9838015	9844013	[9838015-9838206, 9839031-9839170, 9840183-9840306, 9840531-9840615, 9840697-9840804, 9841982-9842081, 9842198-9842242, 9843464-9843600, 9843889-9844013]
3	CIDEC	9867133	9878485	[9867133-9867295, 9869881-9870068, 9870163-9870321, 9877065-9877218, 9878433-9878485]
3	JAGN1	9890722	9893376	[9890722-9890810, 9892914-9893376]
3	IL17RE	9902932	9915806	[9902932-9903063, 9903396-9903411, 9904031-9904150, 9906363-9906460, 9906705-9906864, 9906960-9907099, 9908238-9908306, 9909216-9909282, 9910864-9911039, 9911126-9911173, 9911254-9911299, 9911442-9911596, 9913955-9914023, 9914547-9914598, 9914678-9914776, 9915250-9915806]
3	IL17RC	9917315	9933592	[9917315-9917632, 9917712-9917733, 9917922-9918074, 9918334-9918408, 9918499-9918608, 9920490-9920601, 9920924-9920968, 9923880-9924019, 9924231-9924290, 9928165-9928219, 9928304-9928485, 9928579-9928629, 9929851-9929896, 9930027-9930148, 9930399-9930458, 9930894-9930942, 9932607-9932702, 9932819-9932857, 9932952-9933592]
3	IL17RC	9917315	9933592	[9917315-9917419, 9917712-9917733, 9917922-9918074, 9918334-9918408, 9918499-9918608, 9920490-9920601, 9923880-9924019, 9924231-9924290, 9928165-9928219, 9928304-9928485, 9928579-9928629, 9929851-9929896, 9930027-9930148, 9930399-9930458, 9930894-9930942, 9932607-9932702, 9932819-9932857, 9932952-9933592]
3	IL17RC	9933999	9940790	[9933999-9934103, 9934396-9934417, 9934606-9934758, 9935018-9935092, 9935183-9935292, 9937174-9937285, 9940564-9940790]
3	CRELD1	9934438	9944578	[9934438-9934611, 9934834-9934916, 9937561-9937671, 9938014-9938105, 9940849-9941025, 9941110-9941205, 9942812-9942895, 9943076-9943171, 9943380-9943514, 9944364-9944578]
3	EMC3	9964068	9986660	[9964068-9964196, 9969718-9969800, 9970581-9970660, 9973627-9973708, 9974383-9974487, 9976956-9977049, 9977388-9977445, 9986506-9986660]
3	FANCD2	10028657	10098949	[10028657-10028720, 10032831-10032971, 10034468-10034535, 10034694-10034797, 10035172-10035232, 10036286-10036338, 10039278-10039356, 10039720-10039844, 10041622-10041709, 10042558-10042662, 10043049-10043149, 10043483-10043591, 10043828-10043863, 10046579-10046722, 10047916-10048050, 10049373-10049504, 10052386-10052496, 10060293-10060402, 10062150-10062210, 10063791-10063910, 10064355-10064428, 10064728-10064874, 10065393-10065493, 10065863-10065978, 10067208-10067316, 10072870-10072980, 10073252-10073361, 10074529-10074672, 10078080-10078196, 10081099-10081227, 10081345-10081463, 10085811-10085921, 10087133-10087263, 10088448-10088541, 10088827-10088949, 10090291-10090384, 10092180-10092251, 10093284-10093322, 10094288-10094362, 10095199-10095273, 10096325-10096471, 10098719-10098949]
3	FANCD2OS	10104240	10104773	[10104240-10104773]
3	VHL	10141847	10149964	[10141847-10142186, 10146513-10146635, 10149786-10149964]
3	VHL	10141847	10149964	[10141847-10142186, 10149786-10149964]
3	SEC13	10301260	10321051	[10301260-10301373, 10304025-10304171, 10305032-10305155, 10305558-10305691, 10311964-10312097, 10312578-10312729, 10315320-10315435, 10318049-10318093, 10321049-10321051]
3	SEC13	10317944	10335833	[10317944-10318057, 10320709-10320855, 10321716-10321839, 10322242-10322375, 10328648-10328781, 10329262-10329413, 10332004-10332119, 10334733-10334777, 10335822-10335833]
3	ATP2B2	10328813	10449542	[10328813-10329124, 10338175-10338357, 10340241-10340348, 10340492-10340703, 10342751-10342964, 10345383-10345574, 10346030-10346136, 10350111-10350198, 10350397-10350576, 10358690-10358924, 10359881-10360122, 10371808-10372050, 10375429-10375643, 10378251-10378409, 10388276-10388401, 10400952-10401077, 10402090-10402347, 10410617-10410814, 10449344-10449542]
3	SLC6A11	10816265	10938401	[10816265-10816520, 10819464-10819598, 10819711-10819851, 10823301-10823391, 10844213-10844345, 10874960-10875094, 10912089-10912192, 10918328-10918452, 10926003-10926115, 10929201-10929338, 10933150-10933252, 10934065-10934165, 10935028-10935198, 10938249-10938401]
3	SLC6A1	11017211	11036965	[11017211-11017448, 11017842-11017973, 11018597-11018697, 11020212-11020321, 11022335-11022467, 11025448-11025582, 11025772-11025875, 11026234-11026358, 11028734-11028846, 11029220-11029351, 11031176-11031278, 11033638-11033738, 11034530-11034697, 11036861-11036965]
3	HRH1	11259037	11260500	[11259037-11260500]
3	ATG7	11298695	11554842	[11298695-11298854, 11299361-11299415, 11306942-11307059, 11308983-11309060, 11313303-11313419, 11315343-11315492, 11331339-11331427, 11332971-11333092, 11340644-11340734, 11342134-11342278, 11347876-11348034, 11358417-11358611, 11360580-11360783, 11362812-11362927, 11364658-11364733, 11379971-11380051, 11426803-11426925, 11554810-11554842]
3	VGLL4	11558555	11703033	[11558555-11558826, 11559331-11559454, 11564796-11565018, 11601832-11602021, 11702970-11703033]
3	TAMM41	11790504	11846635	[11790504-11790580, 11809516-11809681, 11817191-11817336, 11829713-11829863, 11839221-11839313, 11844028-11844210, 11846501-11846635]
3	TIMP4	12153514	12158839	[12153514-12153711, 12154326-12154450, 12156819-12156933, 12157384-12157481, 12158701-12158839]
3	PPARG	12351592	12434144	[12351592-12351673, 12379703-12379930, 12381321-12381490, 12392613-12392751, 12405881-12406080, 12416703-12417153, 12433897-12434144]
3	PPARG	12379705	12434144	[12379705-12379930, 12381321-12381490, 12392613-12392751, 12405881-12406080, 12416703-12417153, 12433897-12434144]
3	TSEN2	12489800	12532720	[12489800-12489988, 12492135-12492216, 12496517-12496553, 12503261-12503783, 12505153-12505230, 12516610-12516660, 12519058-12519196, 12528887-12528923, 12529761-12529872, 12531569-12531658, 12532661-12532720]
3	RAF1	12584513	12618720	[12584513-12584656, 12584846-12584980, 12585121-12585252, 12585680-12585798, 12587590-12587636, 12590797-12590973, 12591707-12591791, 12599690-12599807, 12600151-12600278, 12600387-12600414, 12604135-12604288, 12606200-12606298, 12608765-12608922, 12609232-12609334, 12611949-12612061, 12618514-12618720]
3	TMEM40	12734773	12749831	[12734773-12734792, 12735554-12735616, 12736577-12736651, 12736763-12736834, 12737706-12737753, 12738135-12738167, 12738552-12738587, 12742453-12742506, 12743899-12743988, 12748654-12748791, 12749759-12749831]
3	RPL32	12836093	12840236	[12836093-12836222, 12839348-12839529, 12840141-12840236]
3	HDAC11	13480347	13504682	[13480347-13480348, 13481245-13481393, 13483463-13483563, 13496735-13496851, 13498512-13498554, 13500712-13500788, 13501870-13501932, 13502883-13502979, 13504093-13504271, 13504467-13504682]
3	WNT7A	13818943	13879815	[13818943-13819422, 13854531-13854802, 13874946-13875172, 13879745-13879815]
3	CHCHD4	14112886	14121976	[14112886-14113193, 14116425-14116523, 14121916-14121976]
3	TMEM43	14125193	14141794	[14125193-14125204, 14129411-14129560, 14130821-14130955, 14131579-14131673, 14132545-14132594, 14132865-14132934, 14133738-14133808, 14134769-14134890, 14135157-14135231, 14135806-14135907, 14139179-14139296, 14141592-14141794]
3	LSM3	14178860	14198115	[14178860-14178880, 14181559-14181669, 14183936-14184031, 14198035-14198115]
3	CCDC174	14651836	14671193	[14651836-14651877, 14654425-14654529, 14655528-14655628, 14658870-14658928, 14661529-14661706, 14665027-14665122, 14666804-14666946, 14667423-14667517, 14668048-14668180, 14669933-14670085, 14670895-14671193]
3	NR2C2	15003914	15043007	[15003914-15003985, 15004556-15004612, 15013588-15013788, 15016151-15016253, 15020752-15020931, 15023199-15023346, 15024114-15024207, 15028585-15028718, 15030274-15030451, 15032378-15032499, 15034669-15034808, 15037999-15038136, 15039121-15039226, 15042833-15043007]
3	MRPS25	15052440	15065193	[15052440-15052632, 15053379-15053466, 15059368-15059474, 15065060-15065193]
3	RBSN	15073781	15096119	[15073781-15074929, 15075605-15075709, 15077061-15077163, 15078074-15078160, 15080731-15080801, 15082366-15082607, 15084734-15084895, 15084999-15085044, 15085860-15085960, 15090398-15090538, 15095972-15096119]
3	CAPN7	15206495	15251259	[15206495-15206596, 15212103-15212211, 15217424-15217581, 15218472-15218539, 15220780-15220980, 15223474-15223560, 15227838-15227964, 15228973-15229058, 15230441-15230534, 15232518-15232664, 15233866-15233972, 15235024-15235144, 15240472-15240616, 15240753-15240852, 15241452-15241587, 15242177-15242252, 15245525-15245670, 15246731-15246793, 15247326-15247456, 15250930-15251022, 15251115-15251259]
3	SH3BP5	15256085	15332407	[15256085-15256302, 15256852-15257112, 15258830-15259049, 15259760-15259802, 15262158-15262288, 15269712-15269876, 15304102-15304230, 15330503-15330565, 15332270-15332407]
3	EAF1	15427779	15439154	[15427779-15427881, 15429912-15430006, 15432086-15432222, 15434347-15434537, 15436341-15436574, 15439108-15439154]
3	HACL1	15560864	15601462	[15560864-15560896, 15563357-15563543, 15564550-15564657, 15567843-15568001, 15568431-15568585, 15571667-15571768, 15573158-15573241, 15574976-15575081, 15579909-15580044, 15582876-15582988, 15585247-15585341, 15586524-15586601, 15589539-15589611, 15591599-15591679, 15596383-15596423, 15601089-15601193, 15601382-15601462]
3	BTD	15601850	15645487	[15601850-15601893, 15635423-15635687, 15641907-15642056, 15644315-15645487]
3	DPH3	16260763	16264875	[16260763-16260828, 16264154-16264228, 16264768-16264875]
3	OXNAD1	16270952	16303561	[16270952-16271070, 16271658-16271721, 16286341-16286447, 16294855-16294996, 16301625-16301867, 16302639-16302747, 16303407-16303561]
3	SATB1	18349169	18420966	[18349169-18349681, 18351991-18352194, 18378169-18378324, 18386398-18386610, 18394461-18394915, 18397178-18397289, 18415110-18415233, 18416006-18416132, 18416901-18417077, 18420756-18420966]
3	KCNH8	19148719	19534098	[19148719-19148794, 19253653-19253886, 19281197-19281328, 19342586-19342713, 19347724-19347964, 19390480-19390637, 19395103-19395310, 19438163-19438360, 19450105-19450304, 19451154-19451403, 19456767-19456981, 19510362-19510400, 19512969-19513324, 19515321-19515427, 19517997-19518073, 19533394-19534098]
3	RAB5A	19950898	19983822	[19950898-19951060, 19975600-19975751, 19976046-19976168, 19978309-19978402, 19983707-19983822]
3	KAT2B	20040477	20152524	[20040477-20040779, 20072332-20072458, 20095262-20095407, 20099861-20099953, 20101286-20101467, 20111595-20111786, 20114881-20114987, 20119597-20119722, 20122667-20122803, 20125904-20126112, 20127422-20127548, 20136941-20137051, 20140220-20140363, 20146315-20146429, 20147962-20147998, 20148242-20148305, 20148402-20148486, 20152331-20152524]
3	SGOL1	20161104	20184026	[20161104-20161225, 20170723-20170814, 20171042-20171231, 20176600-20176658, 20178270-20178346, 20183607-20183803, 20183885-20184026]
3	ZNF385D	21421213	21750915	[21421213-21421446, 21423962-21424063, 21425491-21425669, 21436969-21437202, 21510860-21511022, 21564573-21564683, 21664885-21665027, 21750894-21750915]
3	UBE2E2	23208699	23589830	[23208699-23208874, 23217261-23217311, 23499607-23499739, 23532553-23532700, 23589733-23589830]
3	UBE2E1	23807269	23890605	[23807269-23807420, 23811459-23811509, 23887566-23887698, 23889111-23889258, 23890508-23890605]
3	UBE2E1	23807269	23890605	[23807269-23807420, 23887566-23887698, 23889111-23889258, 23890508-23890605]
3	RPL15	23917859	23919500	[23917859-23918030, 23918439-23918575, 23919195-23919500]
3	THRB	24122883	24228958	[24122883-24123124, 24127498-24127756, 24133315-24133461, 24143500-24143705, 24146674-24146821, 24152389-24152489, 24190073-24190333, 24228937-24228958]
3	RARB	25428731	25596615	[25428731-25428887, 25461192-25461340, 25501181-25501322, 25569757-25569917, 25580545-25580721, 25593502-25593706, 25594519-25594677, 25596419-25596615]
3	OXSM	25791020	25794493	[25791020-25791996, 25794091-25794493]
3	LRRC3B	26709672	26710451	[26709672-26710451]
3	NEK10	27178941	27301435	[27178941-27179095, 27179195-27179232, 27188313-27188367, 27190933-27191019, 27191144-27191327, 27208523-27208736, 27218004-27218074, 27218922-27219051, 27272790-27272865, 27301096-27301198, 27301334-27301435]
3	EOMES	27717069	27722293	[27717069-27717750, 27718586-27718647, 27718734-27718892, 27719359-27719480, 27720170-27720324, 27721413-27722293]
3	AZI2	28324041	28340616	[28324041-28324453, 28326831-28326949, 28332368-28332426, 28336736-28336884, 28337936-28338035, 28338492-28338614, 28340401-28340616]
3	TGFBR2	30606883	30691598	[30606883-30606976, 30644746-30644914, 30650269-30650459, 30671637-30672436, 30674104-30674245, 30688383-30688510, 30691419-30691598]
3	GADL1	30728241	30894613	[30728241-30728414, 30778178-30778267, 30786354-30786405, 30800888-30801087, 30833852-30833933, 30834216-30834280, 30838996-30839112, 30844209-30844263, 30844386-30844465, 30849995-30850110, 30850834-30850940, 30854698-30854788, 30857014-30857140, 30861592-30861764, 30894577-30894613]
3	STT3B	31532998	31636063	[31532998-31533311, 31576395-31576503, 31579808-31580095, 31596797-31596862, 31600359-31600458, 31615104-31615202, 31616928-31617074, 31617939-31617987, 31619675-31619829, 31622096-31622307, 31623673-31623860, 31624913-31625084, 31625953-31626126, 31629297-31629410, 31632934-31633146, 31635983-31636063]
3	OSBPL10	31662071	31981178	[31662071-31662115, 31664078-31664231, 31668641-31668823, 31670796-31670982, 31683633-31684113, 31702358-31702507, 31733256-31733410, 31747909-31748119, 31830039-31830230, 31876432-31876511, 31879654-31879829, 31980898-31981178]
3	CMTM8	32238972	32369966	[32238972-32239118, 32357372-32357545, 32367871-32367987, 32369883-32369966]
3	CMTM6	32483959	32502744	[32483959-32484096, 32487937-32488035, 32491709-32491885, 32502607-32502744]
3	DYNC1LI1	32526798	32570769	[32526798-32526907, 32528445-32528600, 32529539-32529659, 32530283-32530327, 32530460-32530519, 32532985-32533096, 32534510-32534645, 32537010-32537103, 32541036-32541205, 32544875-32545105, 32545848-32545964, 32570345-32570418, 32570624-32570769]
3	CNOT10	32685460	32773610	[32685460-32685481, 32703867-32703961, 32704810-32704971, 32708669-32708819, 32713226-32713368, 32716224-32716310, 32717153-32717236, 32720113-32720230, 32725449-32725598, 32727667-32727869, 32733422-32733543, 32734799-32734975, 32737409-32737489, 32759457-32759570, 32762732-32762862, 32764454-32764489, 32764681-32764808, 32769886-32769961, 32773456-32773610]
3	CCR4	32953422	32954504	[32953422-32954504]
3	CRTAP	33114077	33142447	[33114077-33114547, 33120343-33120492, 33124407-33124578, 33129938-33130066, 33132554-33132699, 33134181-33134264, 33142394-33142447]
3	FBXL2	33277512	33385607	[33277512-33277514, 33297663-33297724, 33358966-33359020, 33359282-33359356, 33364624-33364718, 33373091-33373159, 33373259-33373354, 33373577-33373703, 33373846-33373920, 33375287-33375417, 33377272-33377332, 33378102-33378146, 33378684-33378740, 33383988-33384200, 33385500-33385607]
3	UBP1	33390330	33439847	[33390330-33390367, 33392562-33392613, 33393311-33393453, 33396161-33396279, 33397044-33397134, 33400188-33400281, 33400961-33401015, 33402800-33402903, 33408689-33408796, 33409235-33409345, 33409448-33409600, 33411580-33411686, 33412721-33412826, 33416757-33416833, 33425589-33425740, 33439735-33439847]
3	PDCD6IP	33798728	33866524	[33798728-33798936, 33812071-33812125, 33813558-33813627, 33821954-33822081, 33825186-33825339, 33826479-33826579, 33828852-33828968, 33836043-33836265, 33838203-33838326, 33841896-33842073, 33844111-33844222, 33845418-33845587, 33852487-33852735, 33853878-33854012, 33855165-33855259, 33864005-33864128, 33865242-33865429, 33866350-33866524]
3	ARPP21	35681751	35793957	[35681751-35681879, 35682847-35682888, 35683725-35683814, 35687738-35687882, 35689306-35689384, 35690080-35690139, 35690864-35691004, 35706973-35707081, 35708968-35709069, 35715438-35715475, 35717297-35717356, 35721604-35721833, 35729302-35729535, 35737177-35737361, 35739316-35739576, 35743838-35743964, 35792381-35792529, 35793700-35793957]
3	STAC	36380643	36546288	[36380643-36380753, 36443363-36443639, 36482991-36483091, 36484976-36485057, 36486133-36486248, 36493150-36493228, 36504392-36504456, 36505745-36505833, 36528695-36528746, 36528847-36528984, 36546190-36546288]
3	MLH1	36993547	37050652	[36993547-36993662, 36996618-36996708, 37000954-37001052, 37004400-37004473, 37006990-37007062, 37008813-37008904, 37011819-37011861, 37012010-37012098, 37014431-37014543, 37017505-37017598, 37020309-37020462, 37025636-37026006, 37028783-37028931, 37040185-37040293, 37042267-37042330, 37047518-37047682, 37048516-37048608, 37048903-37049016, 37050485-37050652]
3	LRRFIP2	37053850	37148982	[37053850-37053960, 37054410-37054514, 37055085-37055164, 37058789-37058909, 37063741-37063790, 37065809-37065941, 37066223-37066324, 37072789-37072881, 37075023-37075115, 37083635-37083805, 37091466-37091537, 37094791-37094907, 37096615-37096659, 37102923-37103012, 37105454-37105522, 37108072-37108128, 37108636-37108683, 37109526-37109570, 37109652-37109702, 37110990-37111064, 37112914-37112979, 37115053-37115094, 37121491-37121535, 37121634-37121690, 37127629-37127679, 37129062-37129148, 37148893-37148982]
3	LRRFIP2	37053850	37148982	[37053850-37053960, 37054410-37054514, 37055085-37055164, 37058789-37058909, 37063741-37063790, 37065809-37065941, 37075023-37075115, 37083635-37083805, 37094791-37094907, 37096615-37096659, 37129062-37129148, 37148893-37148982]
3	GOLGA4	37243550	37361271	[37243550-37243621, 37251394-37251483, 37281957-37282271, 37286013-37286060, 37289234-37289290, 37294978-37295076, 37296086-37296218, 37298832-37299019, 37299287-37299370, 37302184-37302331, 37315419-37315597, 37319062-37319193, 37321730-37321885, 37323587-37327824, 37328415-37328536, 37328962-37329092, 37335052-37335165, 37337142-37337162, 37337665-37337733, 37340123-37340198, 37347192-37347295, 37355100-37355186, 37361242-37361271]
3	C3orf35	37427734	37433112	[37427734-37427803, 37433048-37433112]
3	C3orf35	37433117	37451680	[37433117-37433218, 37451435-37451680]
3	ITGA9	37452374	37818988	[37452374-37452558, 37471006-37471133, 37473353-37473459, 37481483-37481606, 37494500-37494567, 37503177-37503306, 37505999-37506084, 37508558-37508626, 37513762-37513899, 37517503-37517608, 37519259-37519353, 37523520-37523610, 37526025-37526070, 37533313-37533467, 37542424-37542584, 37629186-37629335, 37653713-37653789, 37683864-37684014, 37732711-37732797, 37736903-37736982, 37741729-37741818, 37743925-37744033, 37750461-37750568, 37777391-37777516, 37779901-37780020, 37784976-37785077, 37803822-37803941, 37818890-37818988]
3	VILL	37993672	38007054	[37993672-37993731, 37993897-37993971, 37994260-37994465, 37995738-37995846, 37997076-37997186, 37997482-37997684, 37998089-37998167, 37998265-37998363, 37998911-37999049, 37999338-37999438, 38001455-38001592, 38001701-38001859, 38002395-38002574, 38003167-38003312, 38004254-38004398, 38005791-38005973, 38006180-38006251, 38006448-38006699, 38006941-38007054]
3	PLCD1	38007772	38029538	[38007772-38007857, 38008013-38008162, 38008234-38008366, 38008457-38008635, 38009041-38009157, 38009271-38009430, 38009652-38009810, 38009903-38010052, 38010130-38010274, 38010360-38010561, 38011213-38011444, 38011543-38011672, 38016490-38016718, 38020187-38020351, 38029505-38029538]
3	DLEC1	38039225	38122411	[38039225-38039635, 38045542-38045692, 38059741-38059851, 38062168-38062367, 38062580-38062800, 38063840-38063918, 38084157-38084244, 38085273-38085446, 38086240-38086376, 38088295-38088387, 38092789-38092879, 38093604-38093766, 38094878-38095070, 38095887-38095945, 38096568-38096736, 38097181-38097274, 38097506-38097636, 38097743-38097901, 38100285-38100424, 38107583-38107736, 38108404-38108514, 38109431-38109561, 38110098-38110280, 38111676-38111746, 38112209-38112360, 38114341-38114459, 38114982-38115052, 38116452-38116657, 38116772-38116888, 38116974-38117099, 38117207-38117301, 38117526-38117610, 38117805-38118023, 38120447-38120608, 38121627-38121780, 38122070-38122193, 38122288-38122411]
3	ACAA1	38123046	38137034	[38123046-38123121, 38125564-38125709, 38125825-38125880, 38126161-38126340, 38126509-38126699, 38127785-38127865, 38129289-38129387, 38131595-38131637, 38131925-38132004, 38133951-38134008, 38136591-38136684, 38136864-38137034]
3	MYD88	38138661	38141285	[38138661-38139027, 38139863-38139997, 38140387-38140567, 38140756-38140847, 38141131-38141285]
3	OXSR1	38165876	38252890	[38165876-38165945, 38183002-38183114, 38190730-38190838, 38198721-38198862, 38216095-38216150, 38221577-38221686, 38223811-38223912, 38224570-38224703, 38229686-38229734, 38230364-38230429, 38236838-38236960, 38242742-38242777, 38246074-38246220, 38247667-38247731, 38249965-38250017, 38251402-38251470, 38252327-38252391, 38252816-38252890]
3	SLC22A13	38265860	38277464	[38265860-38266237, 38274271-38274374, 38274603-38274757, 38274988-38275156, 38275369-38275489, 38275577-38275671, 38275881-38276095, 38276286-38276394, 38276911-38277126, 38277371-38277464]
3	SLC22A14	38306026	38318248	[38306026-38306541, 38307253-38307356, 38307565-38307719, 38308953-38309121, 38312998-38313118, 38313387-38313484, 38313726-38313940, 38315557-38315710, 38316323-38316523, 38318197-38318248]
3	XYLB	38346868	38413012	[38346868-38346924, 38348549-38348631, 38360338-38360407, 38362936-38363016, 38365198-38365284, 38365607-38365735, 38366807-38366872, 38368184-38368256, 38370055-38370173, 38372654-38372735, 38374461-38374501, 38375143-38375258, 38376116-38376231, 38376917-38376990, 38379245-38379341, 38395504-38395562, 38397071-38397158, 38400890-38400984, 38412935-38413012]
3	ACVR2B	38454322	38483331	[38454322-38454373, 38477286-38477493, 38477860-38477969, 38478140-38478291, 38478374-38478517, 38479127-38479270, 38479677-38479825, 38481350-38481464, 38482197-38482335, 38482429-38482559, 38483137-38483331]
3	EXOG	38496367	38524361	[38496367-38496529, 38497628-38497777, 38501354-38501493, 38503614-38503690, 38506853-38506967, 38523900-38524361]
3	GORASP1	39098235	39107540	[39098235-39098488, 39098740-39098892, 39099352-39099502, 39100304-39100502, 39100746-39100876, 39101015-39101101, 39102677-39102880, 39103472-39103552, 39107478-39107540]
3	CSRNP1	39143054	39146681	[39143054-39144043, 39144136-39144450, 39144996-39145255, 39146477-39146681]
