Chr	gene_name	start	end	exon_list
4	WHSC1	1926690	1950433	[1926690-1926864, 1927217-1927373, 1927507-1927712, 1929457-1929560, 1930995-1931264, 1932559-1932675, 1946387-1946528, 1946818-1946924, 1947999-1948203, 1950162-1950433]
4	NELFA	1983318	2008991	[1983318-1983502, 1983595-1983694, 1983847-1984112, 1984807-1984918, 1985775-1985863, 1986113-1986182, 1986271-1986401, 1987917-1988006, 1989707-1989868, 1991543-1991714, 2008749-2008991]
4	NAT8L	2059511	2064126	[2059511-2059886, 2060997-2061161, 2063759-2064126]
4	POLN	2072113	2229230	[2072113-2072298, 2072967-2073028, 2075451-2075518, 2080957-2081035, 2081632-2081742, 2085612-2085743, 2095850-2095932, 2128112-2128226, 2129178-2129255, 2131232-2131289, 2156787-2156852, 2157857-2157910, 2159154-2159210, 2170678-2170773, 2171097-2171180, 2173954-2174018, 2174690-2174750, 2176265-2176333, 2179307-2179464, 2193203-2193315, 2198523-2198716, 2207986-2208486, 2213046-2213125, 2229098-2229230]
4	MXD4	2250543	2261979	[2250543-2250700, 2251083-2251245, 2252407-2252521, 2257981-2258010, 2261724-2261823, 2261916-2261979]
4	TNIP2	2742256	2756288	[2742256-2742519, 2744386-2744505, 2744696-2744944, 2745445-2745534, 2747654-2747944, 2756013-2756288]
4	ADD1	2875915	2928522	[2875915-2876109, 2881897-2882059, 2884514-2884665, 2894012-2894092, 2894581-2894730, 2898183-2898326, 2898432-2898530, 2899258-2899434, 2904763-2905107, 2907742-2907843, 2908514-2908603, 2914883-2915039, 2926013-2926111, 2928170-2928522]
4	ADD1	2875915	2928170	[2875915-2876109, 2881897-2882059, 2884514-2884665, 2894012-2894092, 2894581-2894730, 2898183-2898326, 2898432-2898530, 2899258-2899434, 2904763-2905107, 2907742-2907843, 2908514-2908603, 2914883-2915039, 2926013-2926111, 2926641-2926674, 2928170-2928170]
4	MFSD10	2930837	2933922	[2930837-2930952, 2931060-2931149, 2931226-2931273, 2931374-2931464, 2931554-2931662, 2931824-2931935, 2932044-2932152, 2932350-2932511, 2932599-2932757, 2933105-2933208, 2933566-2933662, 2933752-2933922]
4	RGS12	3316170	3439683	[3316170-3318050, 3342936-3343052, 3386415-3386436, 3414071-3414240, 3414751-3414843, 3415977-3416120, 3416912-3417091, 3417387-3417540, 3420641-3420717, 3422375-3422569, 3422904-3422977, 3423514-3423640, 3425463-3425559, 3428089-3428168, 3428557-3428710, 3430406-3430954, 3439454-3439683]
4	RGS12	3316170	3430971	[3316170-3318050, 3342936-3343052, 3386415-3386436, 3414071-3414240, 3414751-3414843, 3415977-3416120, 3416912-3417091, 3417387-3417540, 3420641-3420717, 3422375-3422569, 3422904-3422977, 3423514-3423640, 3425463-3425559, 3428089-3428168, 3428557-3428710, 3430406-3430971]
4	RGS12	3370267	3439683	[3370267-3370320, 3386415-3386436, 3414071-3414240, 3414751-3414843, 3415977-3416120, 3416912-3417091, 3417387-3417540, 3420641-3420717, 3422375-3422569, 3422904-3422977, 3423514-3423640, 3425463-3425559, 3428089-3428168, 3428557-3428710, 3430406-3430954, 3439454-3439683]
4	HGFAC	3442001	3449418	[3442001-3442117, 3442731-3442911, 3443049-3443145, 3443340-3443419, 3444038-3444160, 3444310-3444441, 3444622-3444732, 3444818-3444992, 3445264-3445349, 3446041-3446293, 3447491-3447630, 3447894-3448034, 3448127-3448275, 3449236-3449418]
4	DOK7	3463375	3493500	[3463375-3463428, 3463505-3463550, 3473405-3473635, 3476341-3476541, 3485538-3485657, 3489676-3489795, 3492758-3493500]
4	LRPAP1	3512973	3532411	[3512973-3513035, 3514751-3514927, 3516115-3516197, 3518033-3518191, 3518870-3518990, 3520071-3520192, 3524906-3525050, 3532208-3532411]
4	OTOP1	4188802	4226863	[4188802-4188972, 4197165-4198102, 4202447-4202577, 4206071-4206129, 4212867-4213003, 4226461-4226863]
4	TMEM128	4237835	4247624	[4237835-4237934, 4240320-4240478, 4246201-4246342, 4247600-4247624]
4	LYAR	4267888	4283741	[4267888-4268022, 4268529-4268614, 4273582-4273668, 4274366-4274768, 4279446-4279529, 4279641-4279748, 4281782-4281896, 4283620-4283741]
4	ZBTB49	4299945	4321315	[4299945-4300096, 4301988-4303090, 4306137-4306183, 4313040-4313113, 4315635-4315717, 4315808-4315969, 4320639-4321315]
4	NSG1	4387629	4417434	[4387629-4387757, 4391474-4391590, 4409572-4409682, 4417234-4417434]
4	STX18	4420033	4541963	[4420033-4420128, 4420863-4420943, 4423517-4423586, 4425163-4425221, 4434769-4434857, 4438393-4438508, 4457190-4457256, 4457422-4457499, 4459371-4459486, 4471638-4471705, 4541796-4541963]
4	MSX1	4859899	4863142	[4859899-4860367, 4862700-4863142]
4	CYTL1	5015150	5019444	[5015150-5015233, 5016835-5016963, 5017134-5017178, 5019292-5019444]
4	STK32B	5051863	5499082	[5051863-5051914, 5139904-5139959, 5168298-5168449, 5331219-5331392, 5398206-5398243, 5416844-5416933, 5446672-5446775, 5456806-5456922, 5460102-5460227, 5466702-5466833, 5468005-5468069, 5498944-5499082]
4	LINC01587	5525330	5526330	[5525330-5525495, 5526215-5526330]
4	EVC2	5562847	5708512	[5562847-5563114, 5565257-5565358, 5568443-5568639, 5574684-5574771, 5576239-5576453, 5584622-5584849, 5615421-5615543, 5618477-5618681, 5622536-5622990, 5625748-5625907, 5628558-5628733, 5631792-5632031, 5640513-5640837, 5663106-5663245, 5665514-5665648, 5681259-5681312, 5685369-5685478, 5689156-5689342, 5691264-5691332, 5694334-5694500, 5697592-5697646, 5708285-5708512]
4	EVC	5711380	5811036	[5711380-5711553, 5719247-5719372, 5729306-5729389, 5731424-5731656, 5733350-5733434, 5741715-5741813, 5745203-5745340, 5748147-5748305, 5752835-5753051, 5753784-5753932, 5756263-5756361, 5783551-5783763, 5793607-5793716, 5797021-5797231, 5798585-5798791, 5801949-5802093, 5804729-5804840, 5808200-5808326, 5809517-5809610, 5810338-5810449, 5810952-5811036]
4	C4orf50	5961101	5990075	[5961101-5961352, 5966750-5966871, 5969140-5969188, 5975385-5975567, 5977625-5977681, 5981900-5982064, 5990073-5990075]
4	JAKMIP1	6053974	6112849	[6053974-6054147, 6056696-6056758, 6060423-6060506, 6062311-6062439, 6064879-6065007, 6078938-6078997, 6080171-6080311, 6081608-6081754, 6084845-6084964, 6085419-6085628, 6105472-6105966, 6112721-6112849]
4	WFS1	6277455	6302467	[6277455-6277686, 6287092-6287174, 6288986-6289130, 6291196-6291366, 6291916-6291996, 6295040-6295188, 6300656-6302467]
4	PPP2R2C	6323301	6472228	[6323301-6323592, 6329261-6329352, 6333561-6333730, 6347845-6348009, 6372522-6372699, 6375818-6375930, 6378406-6378571, 6380996-6381093, 6472159-6472228]
4	PPP2R2C	6323301	6381845	[6323301-6323592, 6329261-6329352, 6333561-6333730, 6347845-6348009, 6372522-6372699, 6375818-6375930, 6378406-6378571, 6380996-6381093, 6381776-6381845]
4	MRFAP1	6640862	6641245	[6640862-6641245]
4	LOC93622	-	-	-
4	S100P	6693932	6697041	[6693932-6694069, 6696892-6697041]
4	MRFAP1L1	6709245	6709628	[6709245-6709628]
4	BLOC1S4	6716209	6716862	[6716209-6716862]
4	TBC1D14	6923389	7030391	[6923389-6924110, 6967303-6967423, 6994183-6994301, 6996324-6996406, 6999084-6999201, 7001144-7001250, 7004843-7004923, 7006631-7006725, 7009876-7009947, 7010652-7010780, 7014447-7014556, 7025003-7025261, 7030326-7030391]
4	CCDC96	7041270	7042937	[7041270-7042937]
4	GRPEL1	7060861	7068031	[7060861-7061207, 7062384-7062465, 7064060-7064222, 7067970-7068031]
4	AFAP1	7763764	7872077	[7763764-7763790, 7768843-7769007, 7772819-7773009, 7774738-7774902, 7778761-7778875, 7786193-7786310, 7793680-7793825, 7800441-7800652, 7809613-7809762, 7816017-7816098, 7819075-7819170, 7838523-7838702, 7843138-7843349, 7855465-7855573, 7868621-7868718, 7871951-7872077]
4	LOC389199	7991792	7992607	[7991792-7992607]
4	SH3TC1	8205194	8240954	[8205194-8205365, 8209747-8209821, 8212700-8212827, 8214474-8214579, 8216110-8216256, 8216956-8217166, 8218270-8218346, 8219334-8219529, 8222839-8222969, 8225174-8225215, 8226979-8228643, 8231975-8232155, 8233362-8233512, 8235432-8235554, 8236277-8236427, 8237473-8237669, 8240697-8240954]
4	HTRA3	8269968	8306135	[8269968-8270352, 8282436-8282535, 8286560-8286782, 8291369-8291563, 8292320-8292352, 8294086-8294200, 8302462-8302510, 8304183-8304278, 8305970-8306135]
4	ACOX3	8366960	8416520	[8366960-8367079, 8370907-8370993, 8373560-8373627, 8374977-8375151, 8381491-8381606, 8389172-8389285, 8389611-8389733, 8392332-8392452, 8394619-8394741, 8396936-8397118, 8399555-8399651, 8405954-8406042, 8410211-8410354, 8414291-8414380, 8414853-8414927, 8415765-8415998, 8416377-8416520]
4	TRMT44	8440822	8476000	[8440822-8441440, 8446475-8446589, 8449668-8449887, 8451959-8452027, 8452881-8452988, 8454741-8454812, 8463984-8464090, 8465377-8465560, 8467913-8468345, 8471083-8471199, 8475771-8476000]
4	GPR78	8580982	8587362	[8580982-8581649, 8582530-8582643, 8587053-8587362]
4	CPZ	8592833	8619616	[8592833-8592920, 8601122-8601496, 8603975-8604187, 8605988-8606184, 8606736-8606897, 8607266-8607424, 8612026-8612161, 8614358-8614497, 8618428-8618527, 8619261-8619616]
4	DRD5	9782029	9783462	[9782029-9783462]
4	SLC2A9	9826396	10025965	[9826396-9826599, 9834880-9835007, 9887566-9887641, 9890609-9890710, 9908234-9908344, 9920384-9920571, 9941912-9942044, 9980591-9980736, 9985668-9985792, 9996780-9996940, 10018974-10019072, 10025903-10025965]
4	SLC2A9	9826396	10021428	[9826396-9826599, 9834880-9835007, 9887566-9887641, 9890609-9890710, 9908234-9908344, 9920384-9920571, 9941912-9942044, 9980591-9980736, 9985668-9985792, 9996780-9996940, 10018974-10019072, 10021279-10021428]
4	HS3ST1	11399081	11400004	[11399081-11400004]
4	RAB28	13369875	13484149	[13369875-13369964, 13376544-13376621, 13381490-13381593, 13460698-13460827, 13474317-13474405, 13479429-13479525, 13484075-13484149]
4	NKX3-2	13541992	13544413	[13541992-13542527, 13543948-13544413]
4	BOD1L1	13570010	13627586	[13570010-13570127, 13576837-13576990, 13577402-13577486, 13577581-13577630, 13579927-13579972, 13581019-13581053, 13581131-13581206, 13582236-13582309, 13582651-13582735, 13586395-13586474, 13587698-13587770, 13588721-13588791, 13590385-13590445, 13591922-13591965, 13595859-13595943, 13597103-13597167, 13598945-13605083, 13607116-13607188, 13608529-13608667, 13609294-13609405, 13610933-13611099, 13613511-13613660, 13614195-13614809, 13615311-13615501, 13619942-13620066, 13627344-13627586]
4	CPEB2	15005608	15068003	[15005608-15005958, 15008928-15009209, 15009961-15010050, 15018811-15018901, 15034784-15034834, 15054037-15054207, 15055751-15055840, 15060044-15060162, 15060810-15060924, 15063702-15063883, 15067776-15068003]
4	CPEB2	15005608	15068003	[15005608-15005958, 15008928-15009209, 15018811-15018901, 15034784-15034834, 15054037-15054207, 15055751-15055840, 15060044-15060162, 15060810-15060924, 15063702-15063883, 15067776-15068003]
4	C1QTNF7	15435743	15442798	[15435743-15435980, 15442167-15442798]
4	FBXL5	15605722	15655286	[15605722-15605798, 15612265-15612413, 15625251-15625976, 15626872-15626954, 15627884-15628032, 15630665-15630790, 15636493-15636675, 15638507-15638693, 15640787-15640882, 15644492-15644707, 15655203-15655286]
4	BST1	15703144	15731844	[15703144-15703331, 15705514-15705640, 15707510-15707645, 15711806-15711888, 15715284-15715360, 15715706-15715798, 15718906-15718992, 15722874-15722933, 15731739-15731844]
4	CD38	15778414	15848601	[15778414-15778646, 15816510-15816639, 15824880-15825015, 15834216-15834301, 15838091-15838164, 15840025-15840117, 15840451-15840537, 15848538-15848601]
4	FGFBP1	15935927	15936631	[15935927-15936631]
4	FGFBP2	15962457	15963128	[15962457-15963128]
4	LDB2	16502642	16898484	[16502642-16502872, 16508534-16508685, 16511980-16512103, 16585921-16586004, 16588709-16588831, 16595702-16595874, 16759157-16759259, 16898353-16898484]
4	QDPR	17487130	17512053	[17487130-17487235, 17490661-17490744, 17492231-17492339, 17501718-17501858, 17504378-17504474, 17509270-17509362, 17511949-17512053]
4	LAP3	17577465	17607588	[17577465-17577566, 17579823-17579938, 17581759-17581813, 17582287-17582392, 17583482-17583641, 17584971-17585135, 17588818-17588976, 17595409-17595533, 17597045-17597133, 17598455-17598557, 17604587-17604666, 17606828-17606937, 17607399-17607588]
4	DCAF16	17803490	17804140	[17803490-17804140]
4	NCAPG	17811077	17843424	[17811077-17811187, 17812220-17812423, 17812916-17813144, 17814852-17814997, 17815273-17815357, 17817260-17817452, 17817938-17818087, 17822982-17823122, 17823646-17823769, 17824967-17825056, 17825381-17825560, 17828277-17828387, 17830996-17831115, 17834298-17834522, 17837158-17837339, 17837626-17837800, 17839675-17839836, 17840070-17840208, 17840606-17840692, 17842309-17842378, 17843301-17843424]
4	LCORL	17845720	18021750	[17845720-17845900, 17886067-17886160, 17909093-17909344, 17961902-17962031, 17962969-17963048, 17972819-17972884, 18021597-18021750]
4	SLIT2	20253815	20619008	[20253815-20253993, 20256671-20256742, 20257867-20257938, 20268809-20268880, 20467751-20467822, 20480715-20480786, 20486199-20486270, 20488818-20488981, 20491760-20491898, 20510494-20510565, 20511065-20511136, 20519381-20519452, 20523759-20523902, 20524013-20524176, 20525148-20525171, 20528948-20529098, 20531983-20532057, 20533571-20533714, 20539440-20539583, 20541452-20541618, 20542493-20542625, 20546030-20546098, 20548487-20548558, 20549056-20549127, 20550826-20550897, 20553804-20553967, 20567261-20567385, 20567517-20567614, 20568864-20569003, 20589643-20589736, 20595696-20595833, 20596414-20596654, 20598264-20598394, 20610012-20610166, 20616909-20617197, 20617438-20617649, 20618767-20619008]
4	PACRGL	20704481	20727340	[20704481-20704532, 20704659-20704813, 20707802-20707869, 20709682-20709772, 20712787-20712921, 20713431-20713538, 20727284-20727340]
4	KCNIP4	20730081	21303905	[20730081-20730128, 20732005-20732067, 20732680-20732784, 20734627-20734734, 20749661-20749731, 20758820-20758889, 20850542-20850666, 21303806-21303905]
4	PPARGC1A	23795821	23889956	[23795821-23795924, 23801729-23801880, 23802223-23802344, 23812746-23812866, 23813020-23813124, 23813689-23814604, 23824279-23824352, 23824462-23824507, 23828399-23828603, 23829462-23829584, 23831556-23831750, 23884751-23884930, 23889903-23889956]
4	SOD3	24799521	24800243	[24799521-24800243]
4	LGI2	25003450	25030692	[25003450-25004267, 25012334-25012498, 25017988-25018157, 25019166-25019237, 25024819-25024890, 25026867-25026938, 25028506-25028577, 25030496-25030692]
4	SEPSECS	25123930	25160368	[25123930-25124224, 25125693-25125783, 25127263-25127356, 25144773-25144864, 25145003-25145132, 25151959-25152061, 25154997-25155150, 25156036-25156194, 25156855-25156973, 25158952-25159106, 25160255-25160368]
4	PI4K2B	25234163	25277186	[25234163-25234430, 25252320-25252474, 25255064-25255264, 25256542-25256673, 25259036-25259189, 25260523-25260590, 25263749-25263848, 25268442-25268575, 25269143-25269202, 25277013-25277186]
4	ANAPC4	25377427	25418381	[25377427-25377555, 25380373-25380478, 25383260-25383392, 25388499-25388573, 25388716-25388742, 25388837-25388881, 25390135-25390219, 25390910-25391014, 25392337-25392420, 25393804-25393890, 25394309-25394373, 25394670-25394712, 25394828-25394904, 25396663-25396763, 25396847-25396898, 25402970-25403025, 25405572-25405618, 25406828-25406884, 25407196-25407252, 25409697-25409790, 25413644-25413741, 25414323-25414384, 25414465-25414503, 25414598-25414699, 25415465-25415539, 25416424-25416597, 25417615-25417738, 25418154-25418381]
4	SLC34A2	25662500	25676748	[25662500-25662611, 25662704-25662841, 25664201-25664329, 25666127-25666270, 25667879-25667990, 25669646-25669841, 25670737-25670832, 25671600-25671720, 25673086-25673253, 25674295-25674411, 25674504-25674628, 25676134-25676748]
4	RBPJ	26319874	26431006	[26319874-26319887, 26386352-26386390, 26406174-26406269, 26415474-26415639, 26420550-26420724, 26424341-26424478, 26424630-26424742, 26428719-26428859, 26429897-26430052, 26430418-26430521, 26430691-26431006]
4	RBPJ	26320756	26431006	[26320756-26320814, 26386352-26386390, 26406174-26406269, 26415474-26415639, 26420550-26420724, 26424341-26424478, 26424630-26424742, 26428719-26428859, 26429897-26430052, 26430418-26430521, 26430691-26431006]
4	CCKAR	26481637	26490266	[26481637-26482169, 26483155-26483282, 26485636-26485897, 26489232-26489483, 26490155-26490266]
4	TBC1D19	26584193	26754946	[26584193-26584291, 26613168-26613240, 26614407-26614452, 26620612-26620687, 26637210-26637284, 26638770-26638833, 26640140-26640186, 26659596-26659706, 26666332-26666404, 26672148-26672186, 26673775-26673887, 26683674-26683748, 26688344-26688406, 26717932-26718016, 26720080-26720124, 26735454-26735486, 26739863-26739972, 26742507-26742598, 26748410-26748525, 26753819-26753889, 26754872-26754946]
4	STIM2	26861218	27022995	[26861218-26861368, 26919503-26919633, 26957611-26957725, 26995378-26995489, 26999231-26999346, 27002216-27002393, 27002926-27003103, 27007532-27007699, 27008427-27008527, 27008763-27009001, 27017710-27017983, 27022518-27022995]
4	ARAP2	36067906	36229485	[36067906-36068277, 36073688-36073822, 36080215-36080278, 36082250-36082285, 36083367-36083449, 36091880-36092019, 36107564-36107692, 36114169-36114286, 36117060-36117134, 36119649-36119717, 36121178-36121325, 36124861-36124966, 36128532-36128744, 36133225-36133388, 36147295-36147358, 36147547-36147745, 36148404-36148506, 36150899-36151043, 36158729-36158863, 36159330-36159504, 36160458-36160640, 36161464-36161549, 36164913-36165112, 36166931-36167046, 36177826-36178004, 36187450-36187570, 36193577-36193646, 36210389-36210742, 36212395-36212486, 36213242-36213318, 36214421-36214479, 36228581-36229485]
4	C4orf19	37588867	37590999	[37588867-37588898, 37590087-37590999]
4	PGM2	37826732	37861611	[37826732-37826812, 37829963-37830130, 37834617-37834723, 37837528-37837612, 37839847-37839930, 37840065-37840258, 37844363-37844552, 37845632-37845729, 37846930-37847110, 37847201-37847294, 37848521-37848650, 37850183-37850372, 37855607-37855740, 37861509-37861611]
4	KLF3	38680625	38697262	[38680625-38680681, 38688584-38689070, 38689728-38689878, 38694745-38694905, 38697081-38697262]
4	TLR10	38773154	38775589	[38773154-38775589]
4	TLR6	38827082	38829472	[38827082-38829472]
4	FAM114A1	38878078	38943556	[38878078-38878425, 38891742-38891829, 38905521-38905634, 38905754-38905860, 38908591-38908725, 38914920-38915072, 38922769-38922892, 38929241-38929332, 38931450-38931611, 38932234-38932373, 38935717-38935789, 38940967-38941020, 38943455-38943556]
4	TMEM156	38971069	39032312	[38971069-38971136, 38986335-38986418, 38988850-38988969, 38993737-38993997, 38998639-38998908, 39032225-39032312]
4	KLHL5	39062514	39121065	[39062514-39063034, 39081102-39081238, 39081962-39082158, 39086514-39086726, 39096691-39096877, 39103286-39103510, 39107568-39107730, 39113019-39113231, 39115158-39115329, 39121009-39121065]
4	RFC1	39288760	39366240	[39288760-39288843, 39289847-39290038, 39291638-39291851, 39295613-39295758, 39300020-39300137, 39300259-39300413, 39302277-39302375, 39302499-39302594, 39302736-39302873, 39303059-39303150, 39304813-39304927, 39306591-39306700, 39308635-39309031, 39311444-39311548, 39312751-39312930, 39316914-39317021, 39320382-39320668, 39321286-39321373, 39323339-39323416, 39326562-39326639, 39327523-39327755, 39342344-39342466, 39345400-39345475, 39351347-39351475, 39366238-39366240]
4	KLB	39406949	39448685	[39406949-39407773, 39434209-39434719, 39437726-39437994, 39446331-39447474, 39448300-39448685]
4	RPL9	39454542	39458438	[39454542-39454648, 39454863-39454943, 39456405-39456537, 39457585-39457680, 39458193-39458308, 39458393-39458438]
4	LIAS	39459117	39477114	[39459117-39459161, 39460789-39460961, 39462195-39462288, 39463524-39463604, 39465045-39465201, 39465284-39465341, 39467517-39467645, 39470018-39470163, 39471235-39471305, 39473099-39473210, 39477062-39477114]
4	LIAS	39459117	39477076	[39459117-39459161, 39460789-39460961, 39462195-39462288, 39463524-39463604, 39465045-39465201, 39465284-39465341, 39467517-39467645, 39470018-39470163, 39471235-39471305, 39477062-39477076]
4	UGDH	39500142	39521511	[39500142-39500252, 39503874-39503984, 39504416-39504507, 39505236-39505369, 39505617-39505747, 39508565-39508659, 39509759-39509906, 39510352-39510549, 39510660-39510860, 39514082-39514183, 39521350-39521511]
4	SMIM14	39552125	39605144	[39552125-39552157, 39556427-39556569, 39572414-39572462, 39605070-39605144]
4	N4BP2	40097340	40154236	[40097340-40097568, 40102074-40103217, 40106899-40107023, 40112083-40112171, 40113431-40113507, 40117868-40118023, 40119931-40122308, 40123126-40123211, 40124159-40124204, 40126133-40126329, 40131800-40131918, 40136943-40137081, 40142672-40142860, 40144631-40144799, 40152779-40152902, 40154191-40154236]
4	RHOH	40243386	40243961	[40243386-40243961]
4	CHRNA9	40335467	40354519	[40335467-40335530, 40335826-40335971, 40337209-40337363, 40348881-40349413, 40353978-40354519]
4	RBM47	40425903	40438892	[40425903-40426142, 40432650-40432861, 40437770-40438892]
4	NSUN7	40750693	40808938	[40750693-40750990, 40760433-40760491, 40761170-40761300, 40774264-40774416, 40774766-40774949, 40776048-40776258, 40790601-40790744, 40794374-40794475, 40798786-40798903, 40807060-40807183, 40808306-40808938]
4	UCHL1	41256976	41268072	[41256976-41257008, 41257114-41257125, 41257608-41257736, 41260646-41260796, 41261714-41261799, 41261875-41261922, 41263224-41263290, 41264102-41264160, 41267986-41268072]
4	PHOX2B	41745806	41748609	[41745806-41746321, 41747348-41747535, 41748369-41748609]
4	TMEM33	41935484	41954198	[41935484-41935528, 41938601-41938695, 41939195-41939382, 41943746-41943813, 41944792-41944925, 41949301-41949384, 41954069-41954198]
4	SLC30A9	41990651	42086125	[41990651-41990759, 42001615-42001779, 42018110-42018169, 42020415-42020514, 42022837-42022929, 42023301-42023383, 42035274-42035332, 42038985-42039052, 42049376-42049478, 42060190-42060245, 42062985-42063120, 42065309-42065348, 42066549-42066620, 42067084-42067191, 42070525-42070690, 42075656-42075785, 42078211-42078324, 42086081-42086125]
4	ATP8A1	42412915	42656872	[42412915-42413012, 42414626-42414717, 42422806-42422898, 42423616-42423704, 42443564-42443671, 42444577-42444633, 42446582-42446643, 42451980-42452058, 42455296-42455418, 42455524-42455598, 42464689-42464799, 42464892-42465075, 42485495-42485667, 42503449-42503513, 42507015-42507153, 42522159-42522298, 42524762-42524846, 42543916-42543985, 42549012-42549061, 42551197-42551279, 42552504-42552609, 42555967-42556039, 42569160-42569204, 42574618-42574706, 42575621-42575698, 42578259-42578386, 42579812-42579977, 42581620-42581731, 42586348-42586475, 42588259-42588328, 42590810-42590883, 42600477-42600517, 42616032-42616077, 42624535-42624633, 42625613-42625712, 42626994-42627108, 42656824-42656872]
4	KCTD8	44174789	44448522	[44174789-44175249, 44447562-44448522]
4	GUF1	44678622	44698680	[44678622-44678786, 44680440-44680551, 44680693-44680841, 44681122-44681202, 44682333-44682410, 44683234-44683317, 44685958-44686022, 44686509-44686712, 44688006-44688145, 44689285-44689408, 44689842-44689974, 44690716-44690859, 44691665-44691798, 44694411-44694512, 44695614-44695733, 44697407-44697443, 44698543-44698680]
4	GNPDA2	44703080	44722206	[44703080-44703141, 44707751-44707925, 44710952-44711136, 44717112-44717294, 44718308-44718409, 44722083-44722206]
